code,KYOTOGHGAR4_IPC1_TOTAL_NET_HISTORY_UNFCCC2019BI
entity,KYOTOGHGAR4
category,IPC1
name_category,Energy
type,NET
class,TOTAL
descr,Result of N2O+CH4_CAT1_TOTAL_NET_HISTORY_UNFCCC2019BTX+CO2_CAT1_TOTAL_NET_HISTORY_UNFCCC2019BTX - regarding information just missing in one of the tables as zero
note,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP
source,UNFCCC2019BI
scenario,HISTORY
datatype,CountryYearMatrix
tablekind,usr
family,emi
subsource,UNFCCC_2019B.csv
unit,MtCO2eq
gwp,AR4
iso3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
KOR,242.8775,260.6248,280.205,310.1163,329.0308,354.7195,386.4646,410.7833,350.9514,381.7859,411.0504,425.0996,443.8617,451.4998,459.1974,467.1827,473.4808,492.4544,506.6435,513.0635,566.1195,594.9221,598.7666,607.7742,600.298,NaN,NaN
LBN,NaN,NaN,NaN,NaN,11.7878,NaN,NaN,NaN,NaN,NaN,13.8595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.2861,19.9618,20.7766,NaN,NaN,NaN
LCA,NaN,NaN,NaN,NaN,0.271,NaN,NaN,NaN,NaN,NaN,0.34465,NaN,NaN,NaN,NaN,0.39966,NaN,NaN,NaN,NaN,0.49382,NaN,NaN,NaN,NaN,NaN,NaN
MAR,NaN,NaN,NaN,NaN,27.104,NaN,NaN,NaN,NaN,NaN,32.4856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.8089,NaN,57.5968,NaN,NaN,NaN,NaN
MDA,34.6974,30.3791,21.5056,16.5844,15.1279,11.8376,12.0752,10.8909,9.3676,7.4678,6.7743,7.3689,7.0613,7.8414,8.3075,8.6001,7.7494,7.867,8.4724,9.1723,9.7515,9.9445,9.5876,8.52,NaN,NaN,NaN
MDG,NaN,NaN,NaN,NaN,2.0503,NaN,NaN,NaN,NaN,NaN,2.8671,NaN,NaN,NaN,NaN,2.7069,3.7618,3.8955,2.8964,2.8664,3.1489,NaN,NaN,NaN,NaN,NaN,NaN
MEX,302.8019,314.0552,315.1685,316.4969,338.9372,329.4317,346.2896,364.6967,387.1039,372.53,398.6187,389.5101,387.1776,397.522,417.4882,430.801,441.8889,468.964,500.6254,481.5971,486.0021,499.9569,496.8124,473.8734,NaN,NaN,NaN
MHL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.085553,NaN,NaN,NaN,NaN,0.10323,NaN,NaN,NaN,NaN,0.13477,NaN,NaN,NaN,NaN,NaN,NaN
MKD,9.7857,9.0361,8.3448,8.8967,8.6822,8.7755,8.4281,9.0766,9.8237,9.5739,9.1145,9.2668,9.6657,9.1105,8.785,9.5072,8.5926,9.0816,9.2017,8.8176,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MLI,NaN,NaN,NaN,NaN,NaN,0.97229,NaN,NaN,NaN,NaN,2.5237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9215,NaN,NaN,NaN,NaN,NaN,NaN
MNE,2.3745,2.4797,2.0705,1.711,1.3591,0.4984,1.9985,1.8532,2.2634,2.3402,2.4401,2.028,2.5152,2.4259,2.4177,2.2575,2.4529,2.385,2.9565,2.0553,2.8332,2.6666,NaN,NaN,NaN,NaN,NaN
MNG,13.8963,12.4803,10.9073,10.3068,9.0473,8.5233,9.3828,9.7173,9.4753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.2787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MUS,NaN,NaN,NaN,NaN,NaN,1.7615,NaN,NaN,NaN,NaN,2.3157,2.5038,2.5216,2.6929,2.6929,2.8557,3.4702,NaN,NaN,NaN,NaN,NaN,NaN,4.2515,NaN,NaN,NaN
MYS,60.2162,71.8401,77.9127,87.3884,93.2792,100.2929,117.8426,135.9417,126.0511,138.0499,151.687,158.9827,165.3164,178.0605,194.7843,210.3051,208.9846,223.7019,227.973,218.3377,239.505,224.5802,NaN,NaN,NaN,NaN,NaN
NER,0.98107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NIU,NaN,NaN,NaN,NaN,0.0044215,NaN,NaN,NaN,NaN,NaN,0.0048485,NaN,NaN,NaN,NaN,0.0055706,0.0067412,0.008153,0.0048675,0.0050777,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NRU,NaN,NaN,NaN,NaN,0.028318,NaN,NaN,NaN,NaN,NaN,0.01334,NaN,NaN,0.035298,NaN,NaN,NaN,0.017318,NaN,NaN,0.03774,NaN,NaN,NaN,NaN,NaN,NaN
PER,NaN,NaN,NaN,NaN,22.3563,NaN,NaN,NaN,NaN,NaN,25.5835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.9531,NaN,45.0467,NaN,NaN,NaN,NaN
PRK,182.558,NaN,NaN,NaN,138.215,NaN,NaN,NaN,NaN,NaN,74.774,NaN,79.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PRY,NaN,NaN,NaN,NaN,3.9897,NaN,NaN,NaN,NaN,NaN,3.7391,NaN,NaN,NaN,NaN,4.3298,NaN,NaN,NaN,NaN,NaN,5.5873,5.8061,NaN,NaN,NaN,NaN
SAU,129.8393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,246.6178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,446.1098,NaN,458.1204,NaN,NaN,NaN,NaN
SGP,NaN,NaN,NaN,NaN,26.6479,NaN,NaN,NaN,NaN,NaN,37.9377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.5469,NaN,47.1216,NaN,NaN,NaN,NaN
TCD,NaN,NaN,NaN,0.30965,NaN,NaN,NaN,NaN,0.3346,0.35858,0.30499,0.36859,0.45277,4.0546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TGO,NaN,NaN,0.8603,0.7992,1.0505,1.374,1.0936,1.288,1.5208,NaN,1.8017,NaN,NaN,NaN,NaN,1.8591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TJK,17.214,16.776,14.1455,12.193,6.722,4.572,3.015,3.159,2.232,2.362,2.213,2.443,2.148,2.315,2.642,1.957,2.763,1.801,1.858,1.428,1.277,NaN,NaN,NaN,NaN,NaN,NaN
TKM,NaN,NaN,NaN,NaN,33.9358,NaN,NaN,NaN,NaN,NaN,50.3788,NaN,NaN,NaN,57.6917,NaN,NaN,NaN,NaN,NaN,60.2923,NaN,NaN,NaN,NaN,NaN,NaN
URY,3.8269,NaN,NaN,NaN,4.1799,NaN,NaN,NaN,5.4543,NaN,5.383,NaN,4.1529,NaN,5.4197,NaN,6.3078,NaN,7.7542,NaN,6.2382,NaN,8.5078,NaN,6.5133,NaN,NaN
UZB,159.5751,161.6786,154.577,187.3383,167.1693,169.4299,174.6243,163.7372,157.3166,167.2972,185.2659,187.8495,191.7496,189.0132,184.8805,183.1426,200.2483,200.0209,211.7273,187.6763,177.0666,180.5705,181.1712,NaN,NaN,NaN,NaN
VCT,0.081894,NaN,NaN,NaN,0.095527,NaN,NaN,0.10735,NaN,NaN,0.15661,NaN,NaN,NaN,0.21897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
VNM,NaN,NaN,NaN,NaN,26.2807,NaN,NaN,NaN,NaN,NaN,53.9925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.1945,NaN,NaN,151.403,NaN,NaN,NaN
YEM,NaN,NaN,NaN,NaN,NaN,10.1563,NaN,NaN,NaN,NaN,17.964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.3012,NaN,23.8399,NaN,NaN,NaN,NaN
ZWE,NaN,NaN,NaN,NaN,17.0536,NaN,NaN,NaN,NaN,NaN,26.724,NaN,NaN,NaN,NaN,NaN,10.6639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
