cat,IPCMLULUCF
clss,TOTAL
ent,CH4
family,emi
gwp,AR4
note,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAPRenamed as composite source from CH4_CAT5_TOTAL_NET_HISTORY_EDGAR42FT2010P! | Add the countries {CUB.DOM.HND.LKA.PHL.PRI} from CH4_CAT5_TOTAL_NET_HISTORY_EDGAR42P || Pad values of country AFG... || Pad values of country AGO... || Pad values of country ALB... || Pad values of country ARG... || Pad values of country ARM... || Pad values of country AUS... || Pad values of country AUT... || Pad values of country AZE... || Pad values of country BEL... || Pad values of country BEN... || Pad values of country BGD... || Pad values of country BGR... || Pad values of country BIH... || Pad values of country BLR... || Pad values of country BOL... || Pad values of country BRA... || Pad values of country BRN... || Pad values of country BTN... || Pad values of country BWA... || Pad values of country CAF... || Pad values of country CAN... || Pad values of country CHE... || Pad values of country CHL... || Pad values of country CHN... || Pad values of country CIV... || Pad values of country CMR... || Pad values of country COD... || Pad values of country COG... || Pad values of country COL... || Pad values of country CZE... || Pad values of country DEU... || Pad values of country DZA... || Pad values of country ECU... || Pad values of country ESP... || Pad values of country FIN... || Pad values of country FRA... || Pad values of country GAB... || Pad values of country GBR... || Pad values of country GEO... || Pad values of country GHA... || Pad values of country GIN... || Pad values of country GNQ... || Pad values of country GRC... || Pad values of country GTM... || Pad values of country GUF... || Pad values of country GUY... || Pad values of country HRV... || Pad values of country HUN... || Pad values of country IDN... || Pad values of country IND... || Pad values of country IRL... || Pad values of country IRN... || Pad values of country IRQ... || Pad values of country ISR... || Pad values of country ITA... || Pad values of country JPN... || Pad values of country KAZ... || Pad values of country KGZ... || Pad values of country KHM... || Pad values of country KOR... || Pad values of country LAO... || Pad values of country LBN... || Pad values of country LBR... || Pad values of country LBY... || Pad values of country LSO... || Pad values of country LTU... || Pad values of country LUX... || Pad values of country LVA... || Pad values of country MAR... || Pad values of country MDA... || Pad values of country MDG... || Pad values of country MEX... || Pad values of country MKD... || Pad values of country MLI... || Pad values of country MMR... || Pad values of country MNG... || Pad values of country MOZ... || Pad values of country MYS... || Pad values of country NAM... || Pad values of country NGA... || Pad values of country NLD... || Pad values of country NPL... || Pad values of country NZL... || Pad values of country PAK... || Pad values of country PER... || Pad values of country PNG... || Pad values of country POL... || Pad values of country PRK... || Pad values of country PRT... || Pad values of country PRY... || Pad values of country ROU... || Pad values of country RUS... || Pad values of country SLE... || Pad values of country SUR... || Pad values of country SVK... || Pad values of country SWE... || Pad values of country SWZ... || Pad values of country SYR... || Pad values of country TGO... || Pad values of country THA... || Pad values of country TJK... || Pad values of country TKM... || Pad values of country TUR... || Pad values of country TZA... || Pad values of country UKR... || Pad values of country URY... || Pad values of country USA... || Pad values of country UZB... || Pad values of country VEN... || Pad values of country VNM... || Pad values of country ZAF... || Pad values of country ZMB... || Pad values of country SRBMNE... ||
scen,HISTORY
srce,EDGAR42COMPI
tablename,CH4_IPCMLULUCF_TOTAL_NET_HISTORY_EDGAR42COMPI
tpe,NET
unit,MtCO2eq
ISO3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
NLD,0.00083262,0.00069684,0.00053317,0.00056706,0.0009561,0.00050709,0.00034142,0.00042717,0.00029761,7.1838e-05,0.00032839999999999996,0.00086622,0.0014284,0.0030605,0.0011167999999999998,0.0016117,0.0008640000000000001,0.0008640000000000001,0.0008640000000000001,0.00061476,0.00036552
NPL,0.008742100000000001,0.008742100000000001,0.008742100000000001,0.008742100000000001,0.008742100000000001,0.008742100000000001,0.008742100000000001,0.008742100000000001,0.0,0.034446,0.0,0.009797499999999999,0.0021046,0.004567100000000001,0.0069433,0.0087149,0.006171,0.0031971,0.0011662,0.0011662,0.0011662
NZL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017440999999999998,0.021497,0.030777,0.037551,0.017800999999999997,0.0408,0.0063282,0.027839999999999997,0.006992399999999999,0.0037551999999999998
PAK,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.0044066,0.049227999999999994,0.1157,0.14605,0.083718,0.062394000000000005,0.048139,0.07635,0.068592,0.044219999999999995,0.041335000000000004,0.0567,0.038198,0.0038795
PER,1.1048,0.97735,1.1048,1.2748,0.59492,0.78613,0.8711200000000001,0.8923700000000001,1.3598,0.42683999999999994,1.2425,0.24236999999999997,0.16841,0.29586999999999997,0.11832999999999999,0.39165,0.04046,0.050700999999999996,0.052020000000000004,0.052020000000000004,0.052020000000000004
PHL,0.24836999999999998,0.18627,0.37256,0.24836999999999998,0.18627,0.24836999999999998,0.12418,0.12418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
PNG,0.91396,3.3131,2.8562,1.0282,2.7419,0.57122,0.45698,9.7108,0.9662799999999999,0.23326,0.62931,0.51299,0.61142,0.20869000000000001,0.5839300000000001,0.12822999999999998,0.060520000000000004,0.05028,0.04505,0.11975,0.044759
POL,0.11137000000000001,0.09321,0.071322,0.075852,0.1279,0.06783,0.04567,0.057141,0.052263,0.043131,0.053638,0.027795999999999998,0.073344,0.052017999999999995,0.021331,0.021643,0.02196,0.022267,0.02256,0.022866,0.023171
PRK,1.207,0.90522,1.8105,1.207,0.90522,1.207,0.60348,0.60348,0.087312,0.031468,0.14382999999999999,0.12199000000000002,0.028893000000000002,0.025169999999999998,0.05114,0.072858,0.0001554,0.0023894000000000003,0.0,nan,nan
PRT,0.10855,0.090852,0.069516,0.07393200000000001,0.12465999999999999,0.06611399999999999,0.044513,0.05569299999999999,0.42223,0.15838,0.54461,0.31267,0.21914,0.39760999999999996,0.15862,0.94806,0.01086,0.007689199999999999,0.012,0.0265,0.0335
PRY,2.4355,2.1546,2.4355,2.8102,1.3115,1.733,1.9203,1.9672,0.8147300000000001,3.0093,1.2792,1.844,1.2196,1.2743,0.9942799999999999,0.90402,0.24545999999999998,0.12192,0.174,0.12862,0.13455999999999999
ROU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12694,0.0,0.0,0.0,0.0,0.0,0.0061200000000000004,0.012379000000000001,0.002688,0.00072215,nan
RUS,17.6161,8.808,8.808,11.0098,8.808,4.404,33.0299,11.0098,78.8288,25.3476,24.7206,22.2648,41.0489,46.1682,9.585,10.1437,0.00032388,0.029498000000000003,0.011364,0.0083014,0.010479
SLE,0.2923,0.18945,0.249,0.21650999999999998,0.21111,0.2544,0.24358000000000002,0.249,0.21671999999999997,0.074436,0.043563,0.044037,0.14312,0.06271,0.089236,0.02033,0.16286,0.3561,0.3264,0.7051,0.24705
SMR,0.00012596,0.00010688,8.2939e-05,8.9546e-05,0.00015317,8.237799999999999e-05,5.6200000000000004e-05,7.1175e-05,6.5477e-05,4.1585e-05,7.7031e-05,5.8713000000000005e-05,2.5753000000000002e-05,7.1338e-05,4.7443e-05,2.9103000000000002e-05,1.7963999999999999e-06,1.0868e-05,0.0,nan,nan
SRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18575999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
SUR,0.39300999999999997,0.34767,0.39300999999999997,0.45348,0.21161999999999997,0.27963000000000005,0.30988000000000004,0.31743000000000005,0.24084,0.085505,0.12065999999999999,0.10769000000000001,0.33813000000000004,0.14752,0.45276000000000005,0.08897100000000001,0.0,0.0055918999999999995,0.0,nan,nan
SVK,0.015456999999999999,0.012937,0.0098988,0.010528000000000001,0.017751,0.009414,0.006338399999999999,0.0079308,0.0082848,0.0054399999999999995,0.0,0.0094068,0.0088152,0.006881399999999999,0.007438800000000001,0.016187,0.0195,0.024127000000000003,0.0288,0.033004,0.037209
SWE,0.032251999999999996,0.026994,0.020654,0.021966,0.037037,0.019643,0.013226,0.016548,0.009337200000000002,0.017781,0.011289,0.0010213,0.0014498,0.0,0.0,0.0005685,0.0005688,0.0005685,0.0005688,0.0005688,nan
SWZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001062,0.001497,0.0019320000000000001,0.0018177,0.0025143
SYR,0.004407,0.0033053000000000006,0.0066108,0.004407,0.0033053000000000006,0.004407,0.0022035,0.0022035,0.0079962,0.0,0.0,0.006735600000000001,0.0076056,0.004305,0.0022596,0.0011294,0.0011279999999999999,0.0011294,0.0011279999999999999,0.003619,0.003854
TGO,0.47061000000000003,0.30503,0.4009,0.3486,0.33988,0.4096,0.39216999999999996,0.4009,0.20082,0.23531,0.31321,0.32943,0.5159699999999999,0.11275999999999999,0.23144,0.45392,0.255,1.2303,1.4263,1.093,0.92901
THA,0.6199100000000001,0.46493,0.92985,0.6199100000000001,0.46493,0.6199100000000001,0.30995,0.30995,0.72226,0.1845,0.097754,0.19582,0.27595,0.18989,1.1787,0.57815,0.3196,0.8943700000000001,0.6562,0.86098,3.2519
TJK,0.0023533,0.0011767000000000001,0.0011767000000000001,0.0014708,0.0011767000000000001,0.00058832,0.0044123999999999995,0.0014708,0.004268500000000001,0.0044707,0.0037405999999999997,0.0018878,0.00066276,0.0016905000000000002,0.0038124,0.00050901,0.0,0.0017172,0.0,nan,nan
TKM,0.010395,0.0051972,0.0051972,0.006496600000000001,0.0051972,0.0025986,0.01949,0.006496600000000001,0.008825399999999999,0.040878,0.0069402000000000005,0.019101,0.018673,0.02997,0.01756,0.013027,0.0018899999999999998,0.057123,0.0,nan,nan
TUR,0.045626,0.034219,0.068436,0.045626,0.034219,0.045626,0.022813,0.022813,0.02306,0.018428,0.0015040999999999998,0.070566,0.046224,0.05484,0.035887999999999996,0.040975,0.0,0.00060307,0.001428,0.008792399999999999,0.0044997
TZA,2.8533,2.0458,4.2531,1.5612,2.1534,2.2612,1.6689,1.5074,3.6895,1.9649,2.9519,3.7346,2.7271,3.8068,3.3959,4.2583,0.2805,0.011493000000000001,0.11458,0.17801,0.17506
UKR,0.058808000000000006,0.029403,0.029403,0.036755,0.029403,0.014702000000000002,0.11026,0.036755,0.080586,0.12791,0.07761599999999999,0.36529,0.31951999999999997,0.08845800000000001,0.099108,0.21635,0.0,0.017889,0.006659999999999999,0.018059,0.0024335
URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01075,0.006193199999999999,0.0,0.004106,0.0057943000000000005,0.0082542,0.013081,0.007587600000000001,0.03282,0.049466,0.02688,0.033083,0.011090000000000001
USA,5.3237,3.3317,0.66945,1.3362,1.3352,0.6703600000000001,2.001,3.3281,2.4826,5.0813,4.0759,2.3275,3.3911,2.1784,1.9347,2.6476,0.594,0.2075,0.435,1.1955,0.41306000000000004
UZB,0.042341000000000004,0.021169999999999998,0.021169999999999998,0.026463,0.021169999999999998,0.010584999999999999,0.079389,0.026463,0.023553,0.031667,0.046593,0.035661,0.07509,0.064986,0.063108,0.053765999999999994,0.0,0.0092102,0.0,nan,nan
VAT,4.0233999999999995e-06,3.3922000000000003e-06,2.6106e-06,2.7710000000000002e-06,4.6703e-06,2.4831e-06,1.6683000000000002e-06,2.0997e-06,1.9082e-06,1.1986e-06,2.2055000000000003e-06,1.6665e-06,7.2532e-07,1.9979e-06,1.3099000000000002e-06,7.9425e-07,4.8528e-08,2.8857e-07,0.0,nan,nan
VEN,2.1155,1.8715,2.1155,2.441,1.1392,1.5053,1.6680000000000001,1.7087,5.5616,0.66445,1.7773,4.2918,2.0133,4.5876,2.6807,2.3832,2.0909999999999997,4.7123,3.91,3.0982,2.2339
VNM,0.030073000000000003,0.022556,0.045110000000000004,0.030073000000000003,0.022556,0.030073000000000003,0.015037,0.015037,0.2914,0.17874,0.039764999999999995,0.035811,0.021338,0.10817,0.10752,0.3356,0.07293,0.15511,0.09571,0.13080999999999998,0.29264
ZAF,2.5502,2.4943,2.6471,2.4607,2.5017,2.5092,2.4682,2.457,2.4949,2.4758,2.5151,2.6954,2.5471,2.6663,2.5254,2.7256,2.4096,2.4304,2.3858,2.3582,2.6189999999999998
ZMB,8.8827,6.3687,13.2403,4.8603,6.704,7.0392,5.1956,4.6927,6.0352,6.3233,5.1862,5.0803,5.2024,5.3938,6.995,6.3777,6.375,6.5252,0.0,nan,nan
