2017_MtCO2eq_AR4,CO2_IPCM0EL,CH4_IPCM0EL,N2O_IPCM0EL,HFCSAR4_IPCM0EL,PFCSAR4_IPCM0EL,SF6_IPCM0EL,NF3_IPCM0EL,FGASESAR4_IPCM0EL,KYOTOGHGAR4_IPCM0EL,KYOTOGHGAR4_IPC1,KYOTOGHGAR4_IPC2,KYOTOGHGAR4_IPCMAG,KYOTOGHGAR4_IPC4,KYOTOGHGAR4_IPC5,CO2_IPC1,CO2_IPC2,CO2_IPCMAG,CO2_IPC4,CO2_IPC5,CH4_IPC1,CH4_IPC2,CH4_IPCMAG,CH4_IPC4,CH4_IPC5,N2O_IPC1,N2O_IPC2,N2O_IPCMAG,N2O_IPC4,N2O_IPC5,HFCSAR4_IPC2,PFCSAR4_IPC2,SF6_IPC2,NF3_IPC2,FGASESAR4_IPC2
NLD,0.4657469401430554,0.22459981896013645,0.29245317502190393,0.20945506919760906,0.14930031899098123,0.22966619590237916,0.2921359036167911,0.20776069510145947,0.4083058645871324,0.4559336990783874,0.2506707363864514,0.31115655710195206,0.18775585937626868,0.2255894086617213,0.49328350433807105,0.22002874438888007,0.02837541128209626,,,0.077159342811402,2.321979335043103,0.3495422278931156,0.19717699007870035,,0.22134598153391943,0.8372279609537524,0.272101448480617,0.1221232359106715,0.22561017767524372,0.20945506919760906,0.14930031899098123,0.22966619590237916,0.2921359036167911,0.20776069510145947
NOR,0.12525730066721086,0.06230580828807399,0.08397119467402533,0.1608758054480979,0.2538312814012762,0.10691344862580132,,0.16208245086419154,0.11266863679317951,0.10871328527891139,0.2119841958639032,0.07345076448033402,0.07312827656000075,0.12988895006842258,0.11508927218582721,0.23040307212663969,0.050845811754831355,0.0036414244321915272,,0.04380836893864787,0.12123265053598843,0.07286438047503618,0.07338565007047275,,0.07118200640684036,0.16190593473601936,0.07595913383708315,0.08396893180830248,0.1299009083663603,0.1608758054480979,0.2538312814012762,0.10691344862580132,,0.16208245086419154
NPL,0.02499787153097619,0.3247864672349598,0.2206123668431505,,,,,,0.08798417717537953,0.03278675755070036,0.020980060570496287,0.4171628016230572,0.22843822615283266,0.16939842267290392,0.02478684592575196,0.028559116999429406,0.0,,,0.10348729382720245,,0.5498830426761261,0.22809437460354962,,0.19058196166014338,0.00139539767317926,0.2424171080672435,0.27709010927162553,0.16941401843226175,,,,,
NRU,0.0001448949032080962,6.6196588035256e-05,1.59578046024291e-05,,,,,,0.00012016835069547332,0.0001415609079335128,3.579689280188436e-05,1.4138548963028851e-05,0.0002930922797517329,4.980699635259053e-07,0.00015568135916185633,4.698779072439115e-05,,,,9.315063840927928e-07,,1.9356551991861283e-05,0.0003122797939236742,,2.645622694024779e-05,3.2457816214589194e-05,7.108539330960919e-06,0.0001418706662771679,4.981158186122276e-07,,,,,
NZL,0.10261203076920491,0.4233359369103952,0.29295445721879465,0.1726421710304866,0.1171818235412214,0.027255369569108106,,0.16090181888301439,0.1705137689457188,0.09309445033739003,0.12083735292780522,0.6390568247696302,0.2514649456665569,0.0015344735647485237,0.09909777881311237,0.11092124055857486,0.6343921290885339,0.014054351157093723,13.53758112234659,0.02973113214901484,0.7377488870622242,0.8121741882883557,0.270129566695553,48.828765811453366,0.08099162641606332,0.03288140577596922,0.37290121405544163,0.09503957255460761,3.6554823559990463e-05,0.1726421710304866,0.1171818235412214,0.027255369569108106,,0.16090181888301439
OMN,0.19557360511535632,0.3142812378888866,0.04345409710610917,0.06306932506856391,0.05972284112566832,,,0.059108950809348755,0.20291074495901065,0.23683347971003976,0.1998797074415129,0.028170261645820913,0.128040022035276,0.20942455304329383,0.19147113123121332,0.24754273024132356,0.00154157468986644,,,0.7426595130295217,0.5444339157897954,0.029562136004387576,0.1389083102486551,,0.04945279875594522,0.08439862366189865,0.02791460628698003,0.03492076365817211,0.20944383383045437,0.06306932506856391,0.05972284112566832,,,0.059108950809348755
PAK,0.6012232661070124,2.2388764626940265,1.984344856476359,,,0.23135625415676445,,0.012957435993419291,0.9565266402148979,0.6065397276386048,0.4523866446434369,3.1148988629629093,1.8211044177772258,1.2415226728833404,0.5803619247353808,0.613098442442249,4.513089458850274,,,0.8725887897622747,,3.538574023227935,1.8629128281559577,,0.7650535097460981,0.009187529870887012,2.363622577094759,1.724162066463811,1.2416369743540276,,,0.23135625415676445,,0.012957435993419291
PAN,0.030786680291575764,0.04059706811755226,0.04388147231243265,,,,,,0.03266707148542784,0.029024727942604273,0.020007144831290746,0.05731355525933691,0.050523439225347085,0.06556802751030787,0.03132034029173179,0.027311364669556984,0.0005174845386235211,,,0.0046726243764602824,,0.06591907615497078,0.05201685852067599,,0.025659281788581723,7.039249645646881e-06,0.04808957532786586,0.04419859405341226,0.06557406406697991,,,,,
PCN,,3.1526850619579037e-07,2.2147997064546137e-09,,,,,,5.349023616008075e-08,,1.554792889514071e-09,,1.5496854204907537e-06,,,,,,,,,,1.720045955870306e-06,,,3.667827954537431e-08,,,,,,,,
PER,0.1915924960047133,0.34211327407848313,0.470401928223273,0.10339493062153984,,,,0.09176156737842248,0.23321222502103756,0.18632223771634926,0.12787085924554895,0.4799628107813234,0.611021958311756,0.24727715763986136,0.19609343342423965,0.14591496582182809,0.2471398977553318,,,0.09521998182033009,0.0001580608220808193,0.4260213995812837,0.6400351970415551,,0.042555625872168566,0.015147051853166981,0.5794946131399319,0.41535895031596365,0.2472999233479736,0.10339493062153984,,,,0.09176156737842248
PHL,0.376486416701179,1.0009164230458616,0.44435453406945197,,,0.7333762463868028,,0.041073779510677005,0.4796603873630895,0.3761695557758403,0.26931697218583234,1.0351317883090254,1.2326092607901218,0.3229645510479651,0.3784157382643557,0.35505205179323834,0.4843392298463504,,,0.36973163311870627,0.033535237751480505,1.4124162613654698,1.2852334416629876,,0.1935117036022491,0.0001318076613796701,0.4933890036448594,0.902076761277439,0.32299428495776067,,,0.7333762463868028,,0.041073779510677005
PLW,0.0008989473976233334,2.8271097723068747e-05,1.3474529719370519e-05,,,,,,0.0006752596667791738,0.0009039175663067818,2.9679231116919303e-06,,0.00013444141348071167,7.077023673945646e-05,0.000995404790568964,3.3146115692859714e-08,,,,2.4868678214911964e-06,,,0.00014922087186298433,,5.868823085207544e-05,6.943995209105394e-05,,,7.077675224039485e-05,,,,,
PNG,0.02255370157097418,0.043331900550620896,0.13020483729494514,0.019292940369641794,,,,0.01712221708564078,0.03298837386914208,0.0267690388826818,0.008040258681313027,0.07497770147017986,0.07407324386861268,0.07713047199564158,0.02438376719779637,0.005795027417539269,,0.0034427297643416857,,0.05201531112153497,,0.028115662111083423,0.06320571720131468,,0.030857757780070147,2.245397178697234e-06,0.15242880915547738,0.20623948163442715,0.07713757305515216,0.019292940369641794,,,,0.01712221708564078
POL,0.9558654244601896,0.6128604446654607,0.7039094582466953,0.7905369188019484,0.023103763548436254,0.14980458294838367,,0.7111882785925431,0.876326333328193,0.972054210016182,0.6412852395914359,0.5216848436664112,0.7898036765378522,0.6389928231237322,0.9896237930232853,0.6323844070078734,0.556944104396964,2.241645970864758,,0.7859178457940815,0.4246435702552944,0.4030338915428007,0.7750796800711932,,0.9437781451045432,0.4471158107626978,0.7018315067498966,0.6646067295669414,0.639051652350968,0.7905369188019484,0.023103763548436254,0.14980458294838367,,0.7111882785925431
PRK,0.14411417756438835,0.19954850581586414,0.0710856715360014,0.8347697375653726,,,,0.7408465681886658,0.16102894776220167,0.16578918259521014,0.26690780453113366,0.07361841525855177,0.09382001233696136,0.18793277770049838,0.14509367898335104,0.14018737615360818,0.026830446387131144,0.17147904262493407,,0.39583487423411706,0.004219170210744004,0.08580460838758182,0.0816952469618089,,0.08781270210653852,3.259936750017599e-05,0.05817169701762274,0.2105557793572048,0.18795007983549009,0.8347697375653726,,,,0.7408465681886658
PRT,0.15585633632554613,0.11755190400969596,0.10565807638438034,0.3735305003742513,0.03269802777366776,0.04587872117226986,,0.335788020025834,0.14980665927968378,0.14495265123508544,0.19040094106974925,0.11336315514171855,0.28450222208828635,0.10402043020293023,0.1566669053705341,0.1545987308026776,0.03263132946846174,0.09821225691967006,,0.0137026084930133,0.2925639958040099,0.12761578632081672,0.3008439480390178,,0.19982085271960545,0.04067470869859536,0.09714446017921907,0.1432406856908823,0.10403000690129699,0.3735305003742513,0.03269802777366776,0.04587872117226986,,0.335788020025834
PRY,0.018923369590037476,0.33233237223395734,0.7122416680962953,,,,,,0.11684451845950597,0.0235981085161919,0.023981143574064688,0.7017483540125791,0.21253838911502676,0.05707346120736933,0.017638126132892545,0.032548721931765806,0.003475505080527115,,,0.08227065457548861,,0.5812511807669513,0.23590323031413749,,0.079272521640117,0.0032620121260092845,0.9367234907984877,0.0,0.057078715707102365,,,,,
QAT,0.37493905284869133,0.8837527288101116,0.03989049482180279,,,,,,0.4314203286905195,0.5361898588952598,0.28964376032861255,0.013753773990668346,0.13369763276038485,0.17659006123055113,0.3756834135743905,0.38974708017594467,,,,2.3097964199841643,0.49265582482315373,0.00380152291034078,0.1470622713675965,,0.039944108556596164,0.057716738476478735,0.03004858387356942,0.014525888633259066,0.17660631909208538,,,,,
ROU,0.2131197870668359,0.35627734953682505,0.26363587539552025,0.24974282971508616,0.010785309753798116,0.09848314729021708,,0.22771948230049743,0.24094320948300027,0.21386270640428817,0.3101442431431267,0.31649344020854997,0.3591546394686289,0.2187540858047007,0.20047395077658053,0.3464021596545127,0.07543206344539681,0.035584102195302815,,0.35812721139709225,0.060796119453111135,0.3544585669061956,0.35999907509444173,,0.21043987014848928,0.13468125890662,0.27513466551664173,0.413605914722071,0.2187742255204485,0.24974282971508616,0.010785309753798116,0.09848314729021708,,0.22771948230049743
RUS,4.702148264801993,4.753502172710888,2.95287347442786,3.9315372469006538,6.1248232225720285,2.362810475647044,0.004249365257717392,3.9431581492031027,4.580942187960121,4.861163643906956,5.36421705870763,2.1022980243382823,5.760392685469425,3.243482436853985,4.607262551974805,5.890678164998542,0.5086276278032471,,,7.869424558622762,4.033843896854243,1.5733455398763914,6.195460859444243,,1.9863096933343736,3.8038449041463926,3.0294845058672424,2.1572649778961077,3.2437810498562105,3.9315372469006538,6.1248232225720285,2.362810475647044,0.004249365257717392,3.9431581492031027
RWA,0.0028907416472185176,0.05794247926334135,0.06491604449734653,0.01648323318866204,,,,0.014628640918499372,0.016498908883384605,0.0060205496030837245,0.0069290639372076475,0.05688621013838975,0.11684673185068564,0.029763050473341275,0.0026897393599606104,0.0050319646649667465,0.00029294399021342747,,,0.039394664029502216,,0.047638879110304226,0.1209763625596968,,0.031106803139965795,2.0891586168615884e-05,0.07513540304370728,0.09489225863915446,0.029765790625023995,0.01648323318866204,,,,0.014628640918499372
SAU,1.5409647760460499,1.369194787830928,0.5592445575799029,0.06028828836902271,,0.0,,0.053505020043519924,1.4171128727438795,1.597228001534214,1.4109714455434528,0.22126615454579682,1.9753962413020694,1.563928996000324,1.5206481950999349,1.8274244358369687,0.10085254774774202,,,2.5444472180567073,7.989315969426746,0.06163818232045212,2.10466931686668,,0.3187780606664273,0.7801817285668955,0.47552434206352007,0.9565829099951091,1.5640729799872441,0.06028828836902271,,0.0,,0.053505020043519924
SDN,0.04955339760521427,0.7502693406268252,0.9887630666298395,,,,,,0.22843718051636747,0.06854373217177052,0.03831659342950455,1.2376029757085498,0.44667080537265647,0.18741611993458981,0.0492676390402621,0.052299668239272505,0.05903315706811825,,,0.26908842877703226,,1.2747225374758904,0.4554647045268281,,0.1374522848824055,7.281908992367095e-05,1.2639848705834467,0.43873766869838043,0.18743337450319889,,,,,
SEN,0.026033579746880215,0.13716704003190935,0.17952008008777642,,,,,,0.05432549643910273,0.025992513394307384,0.04252361372539681,0.19922665175048712,0.15774857490537883,0.06572836957558985,0.022945849351707123,0.05804881335248035,0.0,,,0.05883374735276075,,0.19202707369683267,0.16342432778718186,,0.025058459857833473,2.6429115032586362e-05,0.2244280288139879,0.12696249803330786,0.0657344208942427,,,,,
SGP,0.27182550939605077,0.008625698702503024,0.023252103236672077,0.007868097562149345,3.1372274898908494,0.12202038869967757,0.13389562249102926,0.17908965811028663,0.20914371739291837,0.24862149332138156,0.2529062093694161,0.002636555032735943,0.02147697312760072,0.06492072065416951,0.27102551936683195,0.2900593058053623,0.00014451354626846447,0.6953938761871439,,0.020572359074626564,0.2134479684849731,5.9642661496548905e-05,0.0032157057285836844,,0.11660511288114073,7.449003367082328e-06,0.006779905066520334,0.08774753373967609,0.06492669761617828,0.007868097562149345,3.1372274898908494,0.12202038869967757,0.13389562249102926,0.17908965811028663
SGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHN,3.103461914630796e-05,2.93104580763166e-05,3.12144567986944e-05,,,,,,3.011554021096825e-05,3.4517591249541475e-05,4.13709127220719e-09,2.818834163170714e-05,1.7394714354397175e-05,9.324188025897508e-05,3.4364645421291104e-05,5.300791857459004e-09,,,,3.715427278382645e-05,,2.7034290491426374e-05,1.9306955904202196e-05,,2.4000017078276975e-05,5.990386548310171e-09,3.1962470888803695e-05,,9.325046462418726e-05,,,,,
SLB,0.0007257564726189258,0.002046349220553265,0.0012439189181946253,,,,,,0.0009681044389769793,0.0008230943701963571,0.0003181319422679281,0.0012229959907475597,0.004691976066973086,0.003012768020698251,0.0007710908545007998,0.0003212993042914328,,,,0.0012277209871138753,,0.0016133897342867848,0.004770439427079934,,0.0024164317836541465,0.001952875593407539,0.0007087517034671638,0.004760154550038032,0.0030130453928503076,,,,,
SLE,0.0037466941934417002,0.05821782293687479,0.04274716067459663,0.001647749909237433,,,,0.0014623551987546022,0.015463647839059127,0.0069904279564088215,0.005745684394459615,0.056797453844039184,0.06862291629507031,0.037544985375026575,0.0033990268893778174,0.007400292199282837,0.0,,,0.04260768021716295,,0.06615040049628917,0.07105111348455176,,0.037834140924146935,1.2145206732884698e-05,0.04642495268291877,0.05567803091509993,0.03754844197484471,0.001647749909237433,,,,0.0014623551987546022
SLV,0.024146426963929955,0.033441853466135936,0.04151323526686566,0.023436398347143773,,,,0.020799478592531354,0.02678457258568262,0.022254546734265187,0.015291447282463524,0.050651902277802856,0.0643004529285809,0.05189797565576773,0.023861199961476235,0.014581026794617246,0.27145251146293314,,,0.0051535706408763066,,0.04387080068304562,0.06553890043269311,,0.020499892082743578,1.0827609052009155e-05,0.04543819183668724,0.06342747943751353,0.05190275367156455,0.023436398347143773,,,,0.020799478592531354
SMR,0.0005341673575985953,0.00026752986658181663,0.00018470963616456162,0.001185123020744685,0.0006505880262305464,0.00048242985461469063,,0.0011129491994976042,0.00047815503008132455,0.0005115216569244361,0.0005539732140832289,0.00021344245156230263,0.0005484773156082091,0.0003631925936487102,0.0005470577008282701,0.0004140185112323474,0.00015668801493529377,0.001998597138849341,,0.00011890172221810932,5.915360407698797e-05,0.0002868700536373728,0.000522570789519809,,0.0006204688424733478,8.981588714788938e-05,0.0001044121683249417,0.0005452750923541073,0.0003632260311754694,0.001185123020744685,0.0006505880262305464,0.00048242985461469063,,0.0011129491994976042
SOM,0.0019972883492170904,0.2557793892707544,0.21707447133817187,0.00036935607827679563,,,,0.00032779839842907486,0.05895111749687242,0.010403120177463709,0.0009545311733012392,0.365618405496507,0.12245557006954355,0.07119781558020842,0.0020895513902694637,0.0012027322433405003,3.8708877501594475e-05,,,0.09245303155433832,,0.4457062649154017,0.12680932063814288,,0.08594486190732117,1.937443310392438e-05,0.2682402103866676,0.09914963079575084,0.07120437044642897,0.00036935607827679563,,,,0.00032779839842907486
SRB,0.14731456103132354,0.11049715259051479,0.12505384138715153,1.2904239649722606,0.0,,,1.1452333774656553,0.16020774839742455,0.14799364168208434,0.29863302353458077,0.10380212987806604,0.260030617076878,0.1438208939629233,0.1572609161275213,0.05762694250057382,0.0,0.026425192062835282,,0.04845013762729346,0.24034465170905916,0.09209774528754479,0.2790211060401912,,0.14712354635835306,0.041762950725005084,0.1291755753008041,0.09927484762388601,0.14383413491297162,1.2904239649722606,0.0,,,1.1452333774656553
SSD,0.006107466538670155,0.3928707718067829,0.7738929516190203,,,,,,0.12156856591698956,0.011628631967173094,0.006129166137248723,0.8432932762456826,0.13107001398611556,0.0542122461313376,0.005827170650738767,0.00836566819981345,0.01706665570296293,,,0.0713202392803818,,0.7684929063427757,0.13368436171436235,,0.03923156211022807,2.1395530031212467e-05,1.0169943405071475,0.12836934592588556,0.05421723721172414,,,,,
STP,0.0003937156313667794,0.0008586629667744899,0.0005738395815432207,,,,,,0.00047603539972501245,0.00046532079666096384,0.00010205577063096931,0.00028475977770806195,0.0023994244106477275,0.0007451155159603595,0.0004218599504191542,0.0001392974442105353,,,,0.0009283201989380144,,0.00012710854499407037,0.002503164561924323,,0.0005094015298865533,3.3797764098452125e-07,0.0005476522696584957,0.0017419870502336434,0.0007451841154319329,,,,,
SUR,0.0069918757034478285,0.00828350356949457,0.009947238260864565,,0.0,,,0.0,0.00725920930938949,0.007040252413555703,0.001388519717390629,0.012075951300426564,0.007806039625462689,0.028379357835907913,0.007549926638177437,0.0018804970207465224,0.00014932642672103993,0.0008037693803518483,,0.0017705463211148058,,0.013764634420521298,0.008201328527931118,,0.004869528578626263,0.0002587514928711324,0.010321947478036619,0.004876016944541943,0.028381970597163624,,0.0,,,0.0
SVK,0.1015478659347464,0.05734962216447204,0.06909018279068646,0.08475682404795498,0.016712626809794167,0.012871520010737153,,0.0768184305270061,0.0914395943849516,0.08336452651842224,0.21779281637967937,0.04422364547770917,0.1024649390699402,0.05746303304005444,0.08499875878697541,0.26860547934380963,0.04312219806754105,0.0112009249032999,,0.0660043408905673,0.013211250378921815,0.030905489408188352,0.10455340518569611,,0.08122683592263144,0.0932961330416398,0.0648044460101181,0.09772068581585518,0.05746832340593343,0.08475682404795498,0.016712626809794167,0.012871520010737153,,0.0768184305270061
SVN,0.04183799124386613,0.026170051853854105,0.025081783255323155,0.04099649481863847,0.033816389482346255,0.028734624858430285,,0.03976897761423812,0.03804988326850189,0.03963309091229235,0.04068064558505151,0.027802087387774125,0.03396090575885654,0.04673555501318911,0.0418531119128685,0.042722891966066115,0.011677440383613635,0.1026401810787672,,0.014422350950082187,0.032606630421755683,0.03316299201623529,0.032830351170761884,,0.05352053963424078,0.010793019452147721,0.020694949104204344,0.032761141657628744,0.046739857747877776,0.04099649481863847,0.033816389482346255,0.028734624858430285,,0.03976897761423812
SWE,0.1248532730334768,0.05652483143068944,0.16439164045340815,0.130542436086092,0.07089676703646824,0.08556964841316134,0.001447717769919647,0.12437347249986944,0.11586382215702613,0.1044323452733708,0.21699427204469507,0.11833350762535018,0.07641432416865772,0.1465704634527587,0.11215010446441111,0.25189385077960025,0.07721192112219832,0.218155806603234,,0.009855038377685109,0.05968047348392402,0.09187199502674011,0.06483041932966144,,0.2241650366494049,0.11087297124814997,0.16197893804117902,0.17464064676972385,0.14658395754344092,0.130542436086092,0.07089676703646824,0.08556964841316134,0.001447717769919647,0.12437347249986944
SWZ,0.003797408959182376,0.012743947052054548,0.0139215063449314,,,,,,0.005894041441289501,0.0044318288445138335,0.00028524274338636815,0.016405943556669668,0.013470356570181048,0.006703486047788744,0.004188961362430101,0.00015220299705973403,7.764780463488438e-05,,,0.006870085969524292,,0.01712887071456261,0.01408233069263816,,0.006220599656060145,0.004098920798348933,0.016450161359589262,0.009453870524206686,0.006704103207934691,,,,,
SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,0.0012083919932510232,0.0012327954853391862,0.0006190835131600229,,,,,,0.00114911247683036,0.0013769951250462945,0.0005967427072790023,7.202902013564444e-05,0.0012335176487190454,0.005983134473021935,0.0012555340811025322,0.0008146110595865021,0.0,,,0.00264060963990703,,3.7421589528699166e-05,0.0013074081558428806,,0.0018119087621407837,1.770934298136397e-07,0.0001304068812263191,0.0006718177457283737,0.0059836853136022335,,,,,
SYR,0.12789953996230008,0.12576632360344364,0.16290386059981588,,,,,,0.12718768500513364,0.12598850032706008,0.05585749949966982,0.11998042997607732,0.3660559491031367,0.19025476834958185,0.13619818070920423,0.03515693077530466,0.36155931983542805,,,0.01544125942378922,,0.10848832903806833,0.3915999036632852,,0.13412130319380122,0.7101510925397463,0.12054785329310151,0.15993871800749823,0.19027228425992532,,,,,
TCA,0.000604858106067126,0.0002481813922254126,3.8955410723756664e-05,,,,,,0.0004950701000534781,0.0006117084488805809,4.742541270822463e-08,9.63909792997939e-08,0.0011777950603273483,0.0002949106282186296,0.0006697596077206332,6.075248202382284e-08,,,,2.3079383709570618e-05,,6.9676006421202e-08,0.0013072728203886242,,0.00024636812227676815,6.889183997017276e-08,1.4434595074547655e-07,,0.00029493777932852305,,,,,
TCD,0.003080076772650373,0.613563687291107,0.8305956801211576,,,,,,0.16035969021702554,0.013297751281593634,0.0029749160140604375,1.1677123248127217,0.028019195184835963,0.04626106127185466,0.0029972272812245643,0.004059814096011357,0.0004269418467383402,,,0.12029358204888095,,1.2721696086006173,0.016035897974827695,,0.051846401381608925,2.5114710237851875e-05,1.0896370998479832,0.16396775359514223,0.04626532032201493,,,,,
TGO,0.0111341450696668,0.044652806011490784,0.1835656844844777,,,,,,0.027837672103303797,0.014984422393418188,0.019160552489709857,0.11242957041595705,0.013722754290029652,0.03365876880019228,0.009593398517518852,0.026155376948347436,0.008659552452030143,0.049089270880549124,,0.07049853889835998,,0.037705867634897666,0.009829414042634276,,0.040144728429845435,1.2973760686488582e-05,0.2348104690221631,0.04915276103010212,0.03366186761333473,,,,,
THA,0.9796977016252258,1.2333523741203418,0.8570029691855668,,,2.3266468635370794,,0.13030716599147532,0.9970902791673508,1.0079581101671342,0.6408882231989012,1.1719956378326768,1.0816583539434674,0.9515410785233793,0.9961001949688193,0.8147280748592935,1.1470395715087747,0.3185632949588016,,1.0199582378685514,0.20609814025821502,1.453045734229801,1.1410470486983373,,2.198897579711963,0.3413940291554506,0.7411260397526555,0.5851897977461417,0.9516286826783978,,,2.3266468635370794,,0.13030716599147532
TJK,0.008662645485904535,0.06404345011969718,0.10968440069658583,0.004022697909682727,0.0,,,0.003570088621013028,0.024526012002055855,0.005537875174473307,0.028725038309861704,0.1259057344415178,0.04810615188428494,0.0046651820823541855,0.005731080675343781,0.038106947389366305,0.0,,,0.003683230038923831,,0.12121116781057982,0.04768747733901729,,0.003212788911553794,0.0004074282360293787,0.1420549494763999,0.06211859529871219,0.004665611584919609,0.004022697909682727,0.0,,,0.003570088621013028
TKL,1.2065042769706757e-10,4.812684938791948e-06,2.1327950803991593e-06,,,,,,9.537287281445662e-07,1.5229864463567885e-08,1.1805823818006298e-07,7.250074340376688e-06,1.1540184635300159e-07,5.012589890465137e-07,,1.3186389503898537e-09,,,,1.5568706829980354e-07,,1.0632558579875424e-05,1.2808824068086478e-07,,2.5519193773640413e-07,2.762219015396074e-06,2.556997671104296e-06,,5.013051377322321e-07,,,,,
TKM,0.1651092453349324,0.5842705932302384,0.07205931580303912,0.02679657877174405,,,,0.023781592131194344,0.22704284149781923,0.2640090408680791,0.0677905490252838,0.17973807060021588,0.05013935573862094,0.0973573266012125,0.17336659434112756,0.07626932306584443,0.3360904040316733,,,1.2606393105814013,8.17701319564772e-05,0.24522609811954882,0.04881820505932859,,0.03507734714863541,0.15684521020244646,0.06785053383978931,0.0743787959123016,0.09736628985726552,0.02679657877174405,,,,0.023781592131194344
TLS,0.0014209713863140225,0.032148234315255854,0.008423147581471859,,,,,,0.007048085731325141,0.0063002459875219005,8.599014138306329e-05,0.015406284700669418,0.011471293470220708,0.002157788497044685,0.0015610877236410027,0.0001172954935764325,,0.0005594468645681628,,0.057763859916577266,,0.01935515847173286,0.01185403243830836,,0.0009703083938600931,1.5326917772446437e-06,0.01041933648329512,0.009448714537165826,0.002157987155034612,,,,,
TON,0.0004359497612808199,0.0009476287402094167,0.0007185366156841729,,,,,,0.0005320062329951535,0.00042656529561887227,0.0001599976061914458,0.0012725844611282363,0.0010712880998018618,0.0004299127085910441,0.0004626357938741042,0.00019823618950608855,,,,4.70247390054189e-05,,0.001600597219507852,0.0011890573010957558,,0.0003410191948904413,0.0003486578451263517,0.0008578812991845889,,0.0004299522887420412,,,,,
TTO,0.18628350527776025,0.29228227060301887,0.01128591879435603,,,,,,0.18894888670705737,0.17658212253114688,0.551164774261038,0.005260618438859585,0.17194137422440192,0.04991329720327748,0.1314704291275951,0.7377197079652917,0.011650197664070756,,,0.6772521626205866,3.137704894331865,0.0026944269091130177,0.1894290353225278,,0.014573304309893573,2.390247779963116e-06,0.008758146049987097,0.015386201899505528,0.04991789249855624,,,,,
TUN,0.06953895978882034,0.11715129136757296,0.1118662635920268,,0.0,,,0.0,0.07892559057143365,0.0738115361410272,0.08945050016799559,0.08056277347394318,0.15444423760687778,0.07987410289046652,0.06505572116636157,0.11364954402418928,0.08357460961987985,,,0.16736527536184398,0.0,0.059436420517542145,0.1571650630278285,,0.07974294065325321,0.1462075778758301,0.11286827975069094,0.15520257562567905,0.07988145654387102,,0.0,,,0.0
TUR,1.205208232957303,0.6721535962732972,1.4000876026105764,0.9230404158184385,0.1417004987834797,0.1328712895996072,,0.8340757832540343,1.1200871821343463,1.0789033245546829,1.6061704199479812,1.02797211389808,1.0580585574812946,0.8950056540239562,1.148424644600643,1.7921997593774164,0.87757880554131,0.007156229713302272,,0.29821351497081716,0.10793578387843948,0.9405369013980078,0.7807976030135214,,1.4224986702372855,2.549359939325712,1.1732243240528908,4.282710150054333,0.8950880532138885,0.9230404158184385,0.1417004987834797,0.1328712895996072,,0.8340757832540343
TUV,3.9619501991410125e-05,0.00011911218482638546,4.332877655688649e-05,,,,,,5.249547894335609e-05,3.816383561347237e-05,1.449245179248763e-05,0.00011014656128905085,0.00025505582143928233,3.3332146074617882e-06,4.205808306168183e-05,1.789409868926122e-05,,,,,,0.00015105758192116592,0.0002830947032133056,,,3.265683945071499e-05,5.497544992874236e-05,,3.3335214817058675e-06,,,,,
TWN,0.8248435454204552,0.1265898740504085,0.17978357457588565,0.024547666207702705,11.2307162020725,7.2372655893434485,59.27262284330917,1.2537497411148868,0.6734095023018226,0.7920039089367029,0.6325463674057593,0.0835936365625069,0.4106218266899316,0.7414335870538844,0.8645720494598994,0.45831495068253203,0.43790552786993037,0.10467807510799634,,0.0350077901532389,0.1480700609517942,0.06820723620584304,0.4528933308959585,,0.5534341331014363,0.43469548367399213,0.08216714663924408,0.010591870521082366,0.741501847546639,0.024547666207702705,11.2307162020725,7.2372655893434485,59.27262284330917,1.2537497411148868
TZA,0.03426092349351061,0.694544494193564,0.8260680736120614,,,,,,0.1969919395194989,0.06256536350115774,0.03857149599971142,0.987564989077445,0.5742170057821417,0.32835679531744794,0.03335788454272091,0.04274136806177005,0.04830618489966731,,,0.34967543603915374,,1.0230806726850772,0.5998202668092988,,0.3397601322376355,0.17130898442142758,0.9994557390315194,0.408413099202347,0.32838702566719075,,,,,
UGA,0.016098275389583278,0.36346977279277287,0.44642071645791814,,,,,,0.10264824168200809,0.03341437585464716,0.024484181389605692,0.49240019743596647,0.3470163819754266,0.2215274096745779,0.014435958900898611,0.03341709842985076,0.0007377328452211922,,,0.21628830994368875,,0.48886358329269425,0.35970810386779073,,0.25152889556793906,6.907277018483257e-05,0.5326878269121671,0.2771048406631708,0.22154780471791974,,,,,
UKR,0.641025904752486,0.7892875236254222,1.091281702588821,0.11577140404894129,0.1334494315497806,0.05165036097434263,,0.11263839772144477,0.6846242356662388,0.6270373960714294,1.1814892033335782,0.6395022498764636,0.744951260476833,0.726943415228402,0.5573405761172919,1.4836674372174028,0.41211575336933726,0.033796074952378054,,1.386543932381803,9.946635816194226,0.2697548394200688,0.7515786784395885,,0.5214041326481907,0.8397290550975792,1.2247890136653112,0.8126572145973695,0.7270103416754833,0.11577140404894129,0.1334494315497806,0.05165036097434263,,0.11263839772144477
