2017_MtCO2eq_AR4,CO2_IPCM0EL,CH4_IPCM0EL,N2O_IPCM0EL,HFCS_IPCM0EL,PFCS_IPCM0EL,SF6_IPCM0EL,NF3_IPCM0EL,FGASES_IPCM0EL,KYOTOGHG_IPCM0EL,KYOTOGHG_IPC1,KYOTOGHG_IPC2,KYOTOGHG_IPCMAG,KYOTOGHG_IPC4,KYOTOGHG_IPC5,CO2_IPC1,CO2_IPC2,CO2_IPCMAG,CO2_IPC4,CO2_IPC5,CH4_IPC1,CH4_IPC2,CH4_IPCMAG,CH4_IPC4,CH4_IPC5,N2O_IPC1,N2O_IPC2,N2O_IPCMAG,N2O_IPC4,N2O_IPC5,HFCS_IPC2,PFCS_IPC2,SF6_IPC2,NF3_IPC2,FGASES_IPC2
ETH,11.346781094589065,68.52537112596579,20.10691962347922,0.020940557836121688,,,,0.020940557836121688,100.0,25.53095506802426,2.2996167822107574,65.4290116949636,6.061956643061774,0.6784365582329815,8.786182456314412,2.278378579489787,0.2736627683454665,0.008521635062567435,,16.11002939243238,,47.30135304403904,5.113988689494375,,0.6347509704463433,0.00025933860826212596,17.85396487790359,0.9395191794922674,0.6784365582329815,0.020940557836121688,,,,0.020940557836121688
FIN,80.53292787702269,8.262895400114793,8.825091708941311,2.2790875094026175,0.010411861379573416,0.08954143746858366,,2.3790850139212214,100.0,73.732384575073,10.847322883207905,11.58776786319058,3.365869657441704,0.4666193713525866,72.17573892986627,8.00318708624027,0.3537879625107395,,,0.5585422110678165,0.006307329228860599,4.549619082589739,3.1484062786311924,,0.9979964849362049,0.45881207955594694,6.68432516835587,0.21735642960781731,0.4666193713525866,2.2790875094026175,0.010411861379573416,0.08954143746858366,,2.3790850139212214
FJI,54.97541069373234,31.699626800599905,13.322869798751352,,,,,,100.0,52.028181786474136,3.465592410449583,35.33535628335251,8.546963831048794,0.6208712636461929,51.36200341808795,3.2769697603850574,0.33781521397928216,,,0.39210351923546444,,23.195563461337237,8.112029576924417,,0.2762791671026472,0.1886226500645251,11.80216943950333,0.43500401102158975,0.6208712636461929,,,,,
FRA,74.72846050922072,11.944238143132191,9.120349709007987,3.958891146198847,0.14918624057967775,0.09725733677853596,0.001610042665898755,4.206951638639085,100.0,70.60144814034739,9.36050481480209,16.120622286739547,3.6784291090249797,0.23897456805494394,69.19494282929783,4.7925616003538245,0.40964659548726806,0.3312884030507625,,0.5948645343484834,0.011050676479746084,8.160214149545883,3.1781129989642887,,0.8116407767010758,0.3499451155356448,7.550761541706395,0.16903192321613894,0.23897456805494394,3.958891146198847,0.14918624057967775,0.09725733677853596,0.001610042665898755,4.206951638639085
FSM,71.07313686159542,22.172504243172348,6.753587409350409,,,,,,100.0,71.42416293781822,0.23980481407190243,24.78089800956642,3.543048912204906,0.012557089955253821,71.06927943218639,0.0019553309674432955,,,,0.34420614102761915,,18.285372627680914,3.543048912204906,,0.007427480327110014,0.2378490973615183,6.495525381885511,,0.012557089955253821,,,,,
GAB,47.85675804795739,46.72338608849449,5.18118704195001,0.23853667957592575,,,,0.23853667957592575,100.0,87.92018621860358,1.3443926041126664,5.353683204748981,4.816373413025138,0.5649274743593654,46.7508309700241,1.10582543022393,0.0,,,40.31958039825573,,1.8686914890372948,4.535520792038952,,0.8502627593287185,5.863751410361968e-05,3.4849917157116863,0.28089328006993364,0.5649274743593654,0.23853667957592575,,,,0.23853667957592575
GBR,81.88127469570409,10.766237587561976,4.221214577318279,2.945078787622236,0.07708193007990193,0.10902526955953716,0.00011008147066354743,3.1312938899284894,100.0,79.50718777014573,7.360912424950583,8.621651334112723,4.287823723563328,0.22244549774047667,77.53236146231353,4.02891957474729,0.26624983036455746,0.05372515281715188,,1.4532621673744668,0.016181664929848745,5.3725982837665835,3.924170985885916,,0.5215433899448825,0.1845052600475021,2.982803219981582,0.30992965991154475,0.22244549774047667,2.945078787622236,0.07708193007990193,0.10902526955953716,0.00011008147066354743,3.1312938899284894
GEO,55.20922409545761,29.898460196736902,11.613367236565654,3.2790051024742186,,,,3.2790051024742186,100.0,53.792310610994384,24.937564064083904,13.39838374457048,7.734127680781057,0.13815189629688357,38.930575769760054,16.210124532084425,0.06906745346328312,,,14.570083984120602,0.04672303362196385,8.051262593370748,7.2306760070449245,,0.29152060527463314,5.401713661152671,5.278200938945866,0.5038990604878214,0.13815189629688357,3.2790051024742186,,,,3.2790051024742186
GHA,40.47687900861767,44.15590345528764,15.298422275053191,0.06871307201280931,0.0,,,0.06871307201280931,100.0,58.92922915823213,2.119198443887724,26.196687477740472,12.019993242235419,0.7347394759992815,38.42002246500117,2.050190100179294,0.006584558812338094,,,19.50924017765006,,13.292401167693013,11.354262109944568,,0.9999665155809089,0.0002799601839816627,12.897589426229258,0.6658528938148189,0.7347394759992815,0.06871307201280931,0.0,,,0.06871307201280931
GIN,13.183622919170945,62.71810002549812,24.097912796415688,,,,,,100.0,21.842057334353253,0.8458092011801986,69.31410046260882,7.534695661676317,0.463082358940735,12.337813717990748,0.8456634976141039,0.0002329071504025061,,,8.658798674097548,,46.992678395803736,7.066987214512074,,0.8456999235056276,0.0001492587331074928,22.321422066805084,0.467744873055768,0.463082358940735,,,,,
GMB,24.43474903474904,59.513513513513516,16.051351351351354,,,,,,100.0,33.172200772200775,0.4248262548262549,50.66795366795367,15.366795366795365,0.3650424710424711,24.010038610038613,0.42455598455598453,0.0,,,8.554440154440154,,36.59073359073359,14.367181467181467,,0.6076061776061777,0.00025483011583011584,14.07876447876448,0.9996911196911198,0.3650424710424711,,,,,
GNB,13.658171981776764,57.613183371298405,28.728288724373574,,,,,,100.0,18.714763667425967,0.33202947038724373,68.82118451025056,11.82873006833713,0.30023490888382687,13.323960706150343,0.3318123576309795,0.0024519504555808656,,,4.9889664009111625,,41.322608200455576,11.300185079726651,,0.4020145216400911,0.0002167141230068337,27.497152619589976,0.5286873576309794,0.30023490888382687,,,,,
GNQ,55.40169813634135,44.34235532123591,0.2564599681216283,,,,,,100.0,87.8448381559588,9.264651790093184,0.1804882908288377,2.671269617459539,0.039567496321726334,46.78764100049044,8.614057135850908,,,,40.92692496321726,0.6502498160863168,0.10145904855321235,2.6636831780284456,,0.13024920304070622,2.1764651790093185e-05,0.07902157920549288,0.007602225355566454,0.039567496321726334,,,,,
GRC,78.14300127603322,10.345050650067455,4.928221827367208,6.44725433752174,0.1312446592845241,0.00522839742539692,,6.583726246532122,100.0,73.21540546659723,13.374455755661026,8.190714276025911,4.830876039059344,0.388538029024278,71.48050110648668,6.623165376200259,0.035620420287571765,0.0036640829515493427,,1.2173962036185921,0.0007454412852565473,4.641088269571668,4.48583582262408,,0.5174977228597751,0.16683377867553384,3.5140473206954224,0.34133627700876107,0.388538029024278,6.44725433752174,0.1312446592845241,0.00522839742539692,,6.583726246532122
GRD,75.61747567071909,15.126748898157185,8.3805129115272,,0.11187919661608543,0.7626822847339308,,0.8745526074481615,100.0,84.26657201171356,1.3478273730292545,4.682462211967936,6.960392818055433,2.7436921347649896,75.14420090513799,0.4731564468896974,,,,5.633744490785932,,2.960925252166711,6.532079155204544,,3.4865560386902126,0.00010360576212027094,1.7216552784926196,0.428461561215133,2.7436921347649896,,0.11187919661608543,0.7626822847339308,,0.8745526074481615
GTM,49.39595354612519,26.941494412387694,19.739975166167557,3.9225768753195527,,,,3.9225768753195527,100.0,49.34716236943978,10.398363888685997,33.95047841647798,5.583522021766124,0.7202980059893361,42.10561682857352,6.475787013366445,0.8144912716383026,,,6.2052443210868455,,15.86122270104448,4.875319552991017,,1.036301219779417,0.0001614228325177124,17.274706011248266,0.7084361989628224,0.7202980059893361,3.9225768753195527,,,,3.9225768753195527
GUY,53.50781982337559,39.38526814347033,7.106418668903252,,,,,,100.0,55.353002121466275,0.07808229315703785,40.088312200897924,3.4574966697913068,1.0238788297399972,53.41901425822686,0.06127337313138291,0.025302185603631164,0.0032130346835068328,,1.1494646997878535,,35.033795451181604,3.200947259361586,,0.7840297992007498,0.016808179979278703,5.028368444422518,0.25344121564951405,1.0238788297399972,,,,,
HKG,94.93136159441771,4.054644684134115,0.8556997240781702,,,0.15815147576372574,,0.15815147576372576,100.0,93.58310719905137,2.041669517098792,0.18059957889616066,3.814258241549419,0.38043767435143166,93.02708290576851,1.8822733526402604,,0.022081347532285894,,0.21216716454214457,,0.05337529169422083,3.7891744388449284,,0.3438761316215537,0.0012260658715861324,0.12722618749002348,0.002940885838293085,0.38043767435143166,,,0.15815147576372574,,0.15815147576372576
HND,52.30165480400495,32.86877458953201,14.829073220227704,,,,,,100.0,52.92786407428961,3.592819732306728,34.7762508020353,7.4229921761145174,1.2802224311244412,48.709034026192356,3.5927202550596613,0.0,,,3.4287817518937986,,22.54502588895355,6.894767994190529,,0.7900980348269842,0.0001366568681578306,12.230727526846422,0.5279754888063227,1.2802224311244412,,,,,
HRV,75.46763000285198,15.739899229964823,6.9097822986975945,1.8583895807586275,0.0,0.024303450898374365,,1.8826884684855976,100.0,66.00931647495008,14.681623728491303,10.897994105903603,7.964255157334346,0.4467344804639224,62.97214564122064,12.18709002756916,0.3085008080616028,0.0,,2.221237760243369,0.0,5.901321418385779,7.617454130620782,,0.8159330734860727,0.6119593117216465,4.688278353455652,0.3468428557847704,0.4467344804639224,1.8583895807586275,0.0,0.024303450898374365,,1.8826884684855976
HTI,18.360813486556005,71.0573227977325,10.582480554167669,,,,,,100.0,48.69877927669523,0.8876922222839059,27.397496869544835,22.487462758378207,0.5289328077869687,17.468248240468302,0.887507170747053,0.005001449570372015,,,30.162783668585032,,19.052906234386278,21.841632894761194,,1.0680557868699765,0.00022591091619015896,8.339039089052969,0.6460149151538702,0.5289328077869687,,,,,
HUN,77.71194918766965,11.747390663421294,7.554999423437126,2.8067704064300782,0.0016466324053268178,0.17733204100141178,,2.985660725471924,100.0,71.91484322164635,11.575668423365444,10.99583316451988,5.262149114742245,0.25159957240850567,69.03171719123499,8.292999903386763,0.33046402403488045,0.05669015511099615,,2.365621893183157,0.0777985894467178,4.286667061430437,5.017343634590033,,0.517535302789006,0.21914064082626136,6.378811158517392,0.18803741113919475,0.25159957240850567,2.8067704064300782,0.0016466324053268178,0.17733204100141178,,2.985660725471924
IDN,66.9870310107359,25.908903255744136,7.104065733519953,,0.0,0.0,,0.0,100.0,63.65439042802424,6.4849447136620135,14.074772284019051,15.299399354830506,0.48649321946418456,59.55039997065468,6.321295037838924,0.779428839677215,0.33589591052467477,,3.469645426827587,0.009168612613289762,7.819132902012618,14.610954513964176,,0.6343562825823927,0.1544792628833331,5.476210542329219,0.35253767830123894,0.48649321946418456,,0.0,0.0,,0.0
IND,77.17749974024754,17.018856351869044,4.809040055503233,0.9407261672939827,0.05299955423128357,0.0,0.000878499535797239,0.9946038523801702,100.0,73.84461105841581,6.508374083744189,16.1788403980413,2.890645895408582,0.577528564390118,71.05572779284155,5.234608410616668,0.8871635367893257,,0.0,2.2050267963976524,0.028633098829940907,12.503182386437906,2.2820140702035454,0.0,0.5838564691766015,0.25052872191740877,2.788494474814067,0.6086318252050368,0.577528564390118,0.9407261672939827,0.05299955423128357,0.0,0.000878499535797239,0.9946038523801702
IOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,64.21888496714688,22.705053008220563,11.08481638806482,1.8493835388203932,0.07634186662698195,0.06343840079196902,0.0020402584251851324,1.991245636567746,100.0,61.04049459241742,5.607515941288179,31.67811376790261,1.5098527028207427,0.16420092978715833,60.03759264711116,3.5470377188186464,0.5949311394583682,0.03938169477488086,,0.4260715683768841,,20.9787675952676,1.3002138445760798,,0.576798025253718,0.06919052872343523,10.104398857338817,0.17026686897247842,0.16420092978715833,1.8493835388203932,0.07634186662698195,0.06343840079196902,0.0020402584251851324,1.991245636567746
IRN,76.26655429178709,20.186255029241785,3.5411081956930337,,0.006084776494401713,0.0,,0.006084776494401713,100.0,86.6465140272766,5.63624522301201,3.7514834925553457,3.5163632996281486,0.4494048776055851,71.39401562269995,4.659214951246221,0.21332371784091717,,,14.911224136341975,0.04249657437162597,1.8599731540809856,3.3725677164938164,,0.3412633481569748,0.9284468460849993,1.6781975407111416,0.1437955831343331,0.4494048776055851,,0.006084776494401713,0.0,,0.006084776494401713
IRQ,73.6444979801108,23.650014723999206,2.7043078540931575,,,0.0011964866331197906,,0.0011964866331197908,100.0,89.90709803291935,2.7155696209274063,2.8380032887402873,4.115567033764755,0.42376202364818844,71.46778107429645,2.0984552356182293,0.07825025624324197,,,18.252356410570535,2.876163937844178e-05,1.4127810400546041,3.984877273374063,,0.18697957130714868,0.6158588504931969,1.346998624999144,0.13070878364547958,0.42376202364818844,,,0.0011964866331197906,,0.0011964866331197908
ISL,75.86156266386995,12.189407446250657,6.174305191400105,4.298059779758783,1.4271001573151547,0.04838804404824331,,5.77346617724174,100.0,40.01048767697955,42.93235448348191,12.128369166229678,4.8163607760880955,0.11071211326691137,38.67226009438909,36.939695857367596,0.10181017304667017,0.14854535920293654,,0.1586386995280545,0.06621709491347667,7.486942842160461,4.477608809648662,,1.179213424226534,0.1545715783953854,4.539695857367594,0.1902191924488726,0.11071211326691137,4.298059779758783,1.4271001573151547,0.04838804404824331,,5.77346617724174
ISR,78.64674111973343,13.218192311973114,3.897828025119591,3.7672502125618608,0.1967158188479549,0.27320366581718414,,4.237238543173867,100.0,77.29139391241189,9.861722915717644,2.6962367658010056,9.826840969305033,0.3237365908175571,74.58941998437196,4.037585297259588,0.019707152290676766,,,2.477765627743081,0.006358726395880259,1.2089348269843985,9.525180978782826,,0.22416240299892942,1.5805881968213826,1.467680843959514,0.3017403107935528,0.3237365908175571,3.7672502125618608,0.1967158188479549,0.27320366581718414,,4.237238543173867
ITA,81.56703148730378,10.135508219962968,4.356999871261529,3.534899566657522,0.3036332677776388,0.09649376034443664,0.005431515408978087,3.940460421471728,100.0,79.93616698188717,8.487910024520403,7.114221995511026,4.217883738297106,0.2438172597842972,77.06650093225605,4.377570291321063,0.10075345519496713,0.02220403499190242,,1.8131322948429955,0.01024129564986464,4.551216994587668,3.7609199461655933,,1.056533754788112,0.15962877094513683,2.462256168294696,0.43477547386505017,0.2438172597842972,3.534899566657522,0.3036332677776388,0.09649376034443664,0.005431515408978087,3.940460421471728
JAM,76.15676608331279,17.771752526497412,4.683362090214445,1.3890066551639142,,,,1.3890066551639142,100.0,79.6026620655657,5.343850135568154,5.715158984471285,8.637022430367267,0.7015627310820803,72.16366773477941,3.954744885383288,0.03786245994577274,,,6.644417056938624,,2.9119053487798867,8.214937145674144,,0.7942814887848164,9.200985950209514e-05,2.765393147646044,0.4220951441952181,0.7015627310820803,1.3890066551639142,,,,1.3890066551639142
JOR,80.17317009414064,14.168006502830663,4.481438643859015,1.1773489506307675,,,,1.1773489506307675,100.0,71.40795594117373,12.500760931451712,4.384039418039625,11.324450428449168,0.38265004673014325,70.07372978160373,10.099082227147886,0.0,,,1.117906776049817,,2.162047961957008,10.887944339207127,,0.21632296437408463,1.2240790939007316,2.221955647543713,0.43650608924204065,0.38265004673014325,1.1773489506307675,,,,1.1773489506307675
JPN,91.94436711556243,2.324200828874564,1.790114871850216,3.469973918799855,0.27151134667880805,0.16505904623841092,0.03477132584755397,3.941317183712782,100.0,87.90093457698275,7.769873782514626,2.5662580532092973,1.5546365079130704,0.20828934863947854,87.27022982178092,3.746780822907979,0.0426350353615679,0.8847137047712046,,0.14342070281555896,0.003300021313652311,1.801231677081392,0.37624742266766065,,0.48728405238628253,0.07846701884313947,0.7223990715071102,0.2936753804742052,0.20828934863947854,3.469973918799855,0.27151134667880805,0.16505904623841092,0.03477132584755397,3.941317183712782
KAZ,79.94240880455322,14.833295314695752,4.856275468966935,0.1871530799320734,0.1802731146276004,0.0005905280084711155,,0.36802041178408795,100.0,81.34262114568462,7.513496616341256,9.65065096356125,1.1408970708751889,0.35233420353770467,72.85717101909663,7.0833790965081995,0.0002562737792497092,0.001596501158864397,,8.171331694307623,0.003193847176341706,5.61245208947616,1.0463010681829061,,0.31411843228035785,0.058895093906034826,4.037945416501215,0.0929851389369989,0.35233420353770467,0.1871530799320734,0.1802731146276004,0.0005905280084711155,,0.36802041178408795
KEN,26.54380199958051,53.10480318814235,20.192407187303363,0.15764524924840945,0.0014216597916521009,,,0.1590715234566175,100.0,41.67321540935468,6.123330769768581,48.01356358805845,3.5751940152415576,0.6146962175767321,20.499195972872826,5.964063483185346,0.06792421170383836,0.012743620219534364,,19.962245682723903,,30.63636999230931,2.506187513109138,,1.2118296860798434,0.00021437460672586172,17.309375655456897,1.0562958819828008,0.6146962175767321,0.15764524924840945,0.0014216597916521009,,,0.1590715234566175
KGZ,48.72566998707956,39.747009544450464,11.158983870295502,0.3683418080273413,,,,0.3683418080273413,100.0,57.37089984578835,4.063945734172466,31.19399408160713,7.1989747009544445,0.17241487100404282,45.032926270162136,3.6928479139749086,0.0,,,12.173342224815569,,20.902450714791815,6.671737590130454,,0.16466781978076936,0.0027277226691118242,10.29154336681532,0.5271850122952527,0.17241487100404282,0.3683418080273413,,,,0.3683418080273413
KHM,22.761353107360694,63.73428982327295,13.504641287850799,,,,,,100.0,28.954758101647904,1.8682533637257632,61.56371325765543,7.1733903286134115,0.4399417920543881,20.85680504317279,1.86813967633199,,0.03635438634387026,,7.482335821192468,,49.703560120736014,6.5483938813444675,,0.6155603935857573,0.00010813944895720239,11.860437355403846,0.5885596375645887,0.4399417920543881,,,,,
KIR,72.44244316943859,22.634904495606072,4.924177500181567,,,,,,100.0,73.91241193986491,0.9869271552037185,4.659888154550075,20.089331106107924,0.3526109376134795,71.96165298859758,0.48092817198053595,,,,1.570920183019827,,2.1493209383397485,18.914227612753283,,0.3799912847701358,0.5060280339893964,2.510567216210328,1.1749582395235676,0.3526109376134795,,,,,
KNA,87.3601669004712,6.1904248048631345,3.1197798640336676,3.331894536167764,,,,3.331894536167764,100.0,87.6587173123269,3.4746591849214052,3.379410812560699,4.274666378907234,1.213913168591058,86.85299089960793,0.14268551490953563,0.36200136685730727,,,0.46336462717168453,,1.7418438185676774,3.9854681486277475,,0.3408042876155534,6.7360886299054e-05,1.2755656271357145,0.28943922880471923,1.213913168591058,3.331894536167764,,,,3.331894536167764
KOR,90.31598161217167,4.195261556811272,2.216548589437984,1.3190078427674616,0.37642440144388795,1.5315052723962992,0.045282797164751504,3.272208241579075,100.0,86.02856897964078,8.543035155970726,3.1653425035502307,2.002428120484245,0.26062524035401574,84.40739413793071,5.175376105829675,0.005850184885640783,0.7273630614223807,,1.0797235575036797,0.09543605365902143,1.9589413974153973,1.0611592068783602,,0.5414646977545318,1.6337701634132328e-05,1.2005527991459326,0.21389243863536464,0.26062524035401574,1.3190078427674616,0.37642440144388795,1.5315052723962992,0.045282797164751504,3.272208241579075
KWT,78.7160906221405,18.891538886012953,0.8836830631034768,1.2265700974255531,,0.2820940479063944,,1.5086874287430603,100.0,90.70308916537509,6.89367475092571,0.38694700928464815,1.7360111325749668,0.2802313750173655,73.47375299870932,5.240474950542154,0.0018542132496579277,,0.0,17.06472245009783,0.01228044713462701,0.13909509798823566,1.675474263681526,0.0,0.1646369999790449,0.13224977512105432,0.2459969995444212,0.06054773448529303,0.2802313750173655,1.2265700974255531,,0.2820940479063944,,1.5086874287430603
LAO,13.938548913400542,66.26833203150665,19.79384905136984,,,,,,100.0,12.26028747253389,7.173162416871673,71.42283574353769,8.759955324227846,0.38381744253104305,6.757721535620169,7.173089417243972,0.0076620409235912896,,,4.989670552680181,,53.14299897070525,8.135078511099593,,0.512917284121851,0.00011998218809084073,18.27180681378525,0.624949812755955,0.38381744253104305,,,,,
LBN,77.36130426036229,16.0373645404214,6.601331199216324,,,,,,100.0,68.22833302721,11.428896294158292,4.778148041247935,14.823366831973273,0.7410808777868158,66.85077799060639,10.393324761879773,0.11741579421514349,0.0,,0.3929574138700113,,1.5445234534211472,14.09960378893233,,0.9846238618771483,1.0357901918081396,3.1162918842328984,0.7235881154172462,0.7410808777868158,,,,,
LBR,30.700717071329723,55.440935966788274,12.770411372499685,1.0873065794439551,,,,1.0873065794439551,100.0,61.26556799597434,3.958485344068436,12.624481066800856,20.382941250471756,1.7676437287709144,27.829915712668264,2.870801358661467,,,,30.038998616178137,,5.827902880865519,19.573782865769278,,3.396653667127941,0.000386488866524091,6.7965781859353385,0.8090325827148069,1.7676437287709144,1.0873065794439551,,,,1.0873065794439551
LBY,66.40796114077972,30.623599234561695,2.4356178778623545,,,0.532991628473625,,0.5329916284736251,100.0,89.19758816555697,4.291332515474401,3.4090398894312965,2.5595101583175888,0.5426142120584441,62.756961205092075,3.650878591632357,0.0,,,26.1646905787262,0.09922303401395213,1.8837451143849735,2.475904104219982,,0.27585144089998465,0.008159538310138416,1.525294775046323,0.08360362721650084,0.5426142120584441,,,0.532991628473625,,0.5329916284736251
LCA,72.26781294776605,15.388823759280971,6.118535886413964,6.225087924970691,,,,6.225087924970691,100.0,69.32655985410968,10.31770222743259,5.649602709391689,13.158785984108375,1.546437410446789,68.14771395076201,4.092614302461899,0.02642829230168034,,,0.9720854500455905,,1.7637097824671093,12.652989449003515,,0.2064999348703921,8.1410707307542e-05,3.859450306109157,0.505978898007034,1.546437410446789,6.225087924970691,,,,6.225087924970691
LIE,81.0836775867038,8.653569026803726,5.098472475742145,5.135459698337976,0.008092035738303388,0.021685080219041204,,5.1652416178307226,100.0,75.64127197617445,12.069363051205686,11.284945720049954,0.7587184167547313,0.2480017292727447,74.43078105485637,6.626957440676337,0.0212801421846479,0.004869824190604284,,0.7917667403208761,0.0007496877701988662,7.453645883370159,0.407392640983764,,0.4181813814967816,0.2760783936977615,3.8098760687866267,0.3464549908732827,0.2480017292727447,5.135459698337976,0.008092035738303388,0.021685080219041204,,5.1652416178307226
LKA,73.97157641495738,19.73240765705042,6.296015927992202,,,,,,100.0,73.28665201070163,2.8794304913204884,15.284287699359147,7.549723126698052,1.0000362942530643,69.0228550096439,2.8745048426903375,2.0741128647572435,,,3.3805504282721865,,9.407211149594541,6.94464607918369,,0.8830132525872617,0.0049246116514922115,3.803119231806209,0.6050770475143622,1.0000362942530643,,,,,
LSO,54.297150930068284,32.1305235067891,13.573110430892394,,,,,,100.0,62.812966015226436,0.4282238442822385,29.03422023389059,7.320265285299427,0.4040695392826309,54.118593516992384,0.17798053527980534,,,,7.920100463071972,,17.487049682128564,6.722392276901343,,0.7731143552311436,0.25023546032493527,11.547759202574365,0.5978926300918295,0.4040695392826309,,,,,
LTU,65.76143494349624,15.750746970553445,15.012089284950857,3.3786345045768273,0.06020891424445532,0.03672672515758822,5.5639212035132555e-05,3.4756337967955084,100.0,55.24351952573902,18.265508248740005,21.022530246963427,5.060873943672007,0.40777229392400605,51.94924875425737,13.661604526000277,0.14451089460708635,0.005995715310402485,,2.4377603708964117,0.022777257893661796,8.547528228124095,4.74251485628239,,0.8562728900753859,1.1054214148976091,12.330595628856578,0.3122455668663338,0.40777229392400605,3.3786345045768273,0.06020891424445532,0.03672672515758822,5.5639212035132555e-05,3.4756337967955084
LUX,89.82349243193579,5.759659558005706,3.614197978625659,0.6928865032158229,0.018908070989893132,0.09099666328159,,0.8027951061463321,100.0,84.89868949175494,6.858358721408192,6.887276947628029,0.815503651046956,0.5399584119154698,83.75066492577011,6.000870448280865,0.07145703370569176,,,0.4868223801924658,0.013730838048261524,4.537356738720441,0.721785386140529,,0.6610474394313073,0.040960394603220665,2.2784467334010348,0.09372116640069636,0.5399584119154698,0.6928865032158229,0.018908070989893132,0.09099666328159,,0.8027951061463321
LVA,64.74962857914642,15.54565099945975,17.563141545110753,1.9830497028633172,0.07092365613182064,0.0871235143165856,,2.141072393300919,100.0,61.20171528903297,9.937196110210698,23.590289032955162,4.7711541058887095,0.49920650999459754,56.69654916261481,7.764552944354404,0.28618820907617504,0.002414742031334414,,2.9349844678552133,0.00017075229605618587,8.282769448946516,4.3273905996758515,,1.570266072393301,0.03116727444624527,15.02144111291194,0.4412986223662885,0.49920650999459754,1.9830497028633172,0.07092365613182064,0.0871235143165856,,2.141072393300919
MAC,75.12215949523222,23.816120309312588,1.0649935955216092,,,,,,100.0,91.9256131695052,0.2101238199155558,0.15645429100052186,7.125100811233931,0.5823805683381565,74.87072441766688,0.20756202855922953,,0.043711751031832634,,16.72280468712937,,0.017908819203947057,7.075288201527588,,0.33568480478201057,0.002560273257744675,0.1385454717965748,0.005816689596280658,0.5823805683381565,,,,,
MAR,53.193305328890126,20.266435823922787,26.540258847187076,,,,,,100.0,51.931976640196154,7.161537245967343,21.49971955037761,19.117981596253262,0.28885442841241205,45.87287557240376,7.1317557535585845,0.188708733531182,,,5.372824344763753,,5.88527439781475,9.008337081344282,,0.6862246271235592,0.029824905662998537,15.42568432312659,10.109644514908979,0.28885442841241205,,,,,
MCO,62.51469017094017,17.803819444444443,14.182692307692307,5.429620726495726,0.0,0.0713074252136752,,5.50093482905983,100.0,51.426282051282044,17.45659722222222,28.609107905982906,2.126068376068376,0.38472222222222224,49.5579594017094,11.717414529914528,0.5917467948717948,0.647522702991453,,0.4623397435897435,0.01427283653846154,16.159188034188034,1.1682024572649572,,1.406517094017094,0.22338408119658118,11.858306623931623,0.31032318376068374,0.38472222222222224,5.429620726495726,0.0,0.0713074252136752,,5.50093482905983
MDA,63.74271248849339,19.92239439500869,14.906796563362995,1.4227268078142579,0.0003511046333231052,0.0054303467321264185,,1.4284801063720978,100.0,65.61189526439603,6.7569295284852195,18.297407180116597,9.328653983839624,0.0054012606116395625,58.26876853840647,5.327874092257339,0.042232407691520917,0.09825994681395112,0.0054012606116395625,6.362700726194129,,4.775940983941904,8.783369131635471,0.0,0.9799785210187173,0.00033051421703999184,13.479339265623402,0.44699294262043576,0.0,1.4227268078142579,0.0003511046333231052,0.0054303467321264185,,1.4284801063720978
MDG,10.578512882973527,44.0377633816408,45.33312151006455,0.050793454660994504,,,,0.050793454660994504,100.0,20.061722946932388,1.1567904067595158,75.37701599854077,2.9564055944878875,0.4478002741934535,9.472618900519555,1.10574688296176,0.0,,,9.347290133154461,,32.39778056286149,2.2926632657264063,,1.2417550734614864,0.00023868363606408834,42.979529634663706,0.6638011685583662,0.4478002741934535,0.050793454660994504,,,,0.050793454660994504
MDV,94.23407325956978,3.643048587725929,2.121022610129888,,,,,,100.0,94.63954367397429,0.12665108927221497,0.14972166861384095,3.9364992096763105,1.1508487389182875,94.11037042127688,0.12436945914370147,,,,0.20372482990859736,,0.00017180949762902892,3.439145075939798,,0.32096075871074153,0.0022775754243694593,0.14954985911621194,0.49739536801594386,1.1508487389182875,,,,,
MEX,72.67333775459976,19.283620016823104,6.474440896076285,1.5388460926058025,0.0,0.029737713020620633,,1.5685878502897526,100.0,71.09160474848868,7.812105434665812,13.86257123831817,6.794023227962214,0.43969535056512704,66.36943334671217,6.097707471342549,0.07184805116660897,0.13436641225284915,,4.156781397137268,0.028030865095512697,8.721831110768363,6.37696450983197,,0.5653900046392288,0.1177792479379969,5.0688934246043065,0.2826815201085156,0.43969535056512704,1.5388460926058025,0.0,0.029737713020620633,,1.5685878502897526
MHL,76.47137626149862,22.103241939805304,1.4240868089666874,,,,,,100.0,81.58881843350898,0.1438421005626507,0.0,18.265606858980085,,76.47137626149862,0.0011749575779226578,,,,4.293694739662409,,,17.80968116459766,,0.8253103509868714,0.14266321336072163,0.0,0.4561043136554434,,,,,,
MKD,64.64971998732018,29.185472549700364,3.6439385934457413,2.5205669690702974,0.0,,,2.5205669690702974,100.0,61.155222123265965,8.51887632647516,8.576237414524432,21.440970911890354,0.30880643651788003,58.60567270970761,5.92774012408109,0.019445408848702585,0.09691004875692485,,2.0817546454933806,0.018752547285160084,6.077935604631153,21.00698899572811,,0.46763627032167493,0.05206575392093227,2.478527329539451,0.3368605370809244,0.30880643651788003,2.5205669690702974,0.0,,,2.5205669690702974
