2017_MtCO2eq_AR4,CO2_IPCM0EL,CH4_IPCM0EL,N2O_IPCM0EL,HFCS_IPCM0EL,PFCS_IPCM0EL,SF6_IPCM0EL,NF3_IPCM0EL,FGASES_IPCM0EL,KYOTOGHG_IPCM0EL,KYOTOGHG_IPC1,KYOTOGHG_IPC2,KYOTOGHG_IPCMAG,KYOTOGHG_IPC4,KYOTOGHG_IPC5,CO2_IPC1,CO2_IPC2,CO2_IPCMAG,CO2_IPC4,CO2_IPC5,CH4_IPC1,CH4_IPC2,CH4_IPCMAG,CH4_IPC4,CH4_IPC5,N2O_IPC1,N2O_IPC2,N2O_IPCMAG,N2O_IPC4,N2O_IPC5,HFCS_IPC2,PFCS_IPC2,SF6_IPC2,NF3_IPC2,FGASES_IPC2
JOR,0.04698737811842874,0.008303494522558675,0.0026264528623015167,0.0006900131335166726,,,,0.0006900131335166726,0.05860735962324479,0.041850317538051886,0.0073263659147379916,0.0025693697477552914,0.00663696138795729,0.0002242610889856493,0.04106836281452528,0.00591880543951176,0.0,,,0.000655175644492138,,0.0012671192242911784,0.0063811366944578445,,0.0001267811776783835,0.0007174004366353581,0.0013022295370249415,0.00025582469349944454,0.0002242610889856493,0.0006900131335166726,,,,0.0006900131335166726
JPN,2.4959896138705098,0.0630944701824832,0.04859577881652534,0.09419847167842468,0.007370647301389658,0.00448081462748699,0.0009439280610515192,0.1069939036412312,2.71467376651075,2.3862236114791275,0.21092672526492107,0.06966553415144228,0.04220330944491493,0.005654376305952039,2.3691020349455276,0.10171287608813848,0.0011574021203030656,0.024017090852149252,,0.003893404195079324,8.95848128909827e-05,0.048897563811810166,0.010213890080331803,,0.013228172338520913,0.0021301235758977542,0.019610778083720755,0.00797232851243388,0.005654376305952039,0.09419847167842468,0.007370647301389658,0.00448081462748699,0.0009439280610515192,0.1069939036412312
KAZ,0.5957351232337882,0.11053851321728175,0.03618922557156499,0.001394674801574987,0.001343404930679241,4.400646429852217e-06,,0.0027425078709193943,0.7452053698935545,0.6061695807898115,0.055990980251745544,0.07191716921014246,0.008502026237120179,0.002625613404734661,0.5429355507868385,0.052785721397096634,1.9097659645979867e-06,1.1897212366270312e-05,,0.060893202577794375,2.3800720664292052e-05,0.04182429435347934,0.007797091745352637,,0.002340827425178675,0.000438889402391623,0.030090986077137706,0.0006929302485614981,0.002625613404734661,0.001394674801574987,0.001343404930679241,4.400646429852217e-06,,0.0027425078709193943
KEN,0.03983813775029743,0.07970208882077569,0.030305677349861195,0.00023660111521843627,2.133691270556893e-06,,,0.00023874173201391972,0.1500845197343132,0.06254504520497578,0.009190171577550598,0.0720609263184666,0.005365812767345201,0.0009225638659750274,0.030766119825281848,0.008951136035388278,0.00010194372691902395,1.9126201203252982e-05,,0.029960240561099846,,0.04598044876698467,0.0037613994926911773,,0.0018187687643507681,3.2174309893683224e-07,0.02597869332150061,0.0015853366014472144,0.0009225638659750274,0.00023660111521843627,2.133691270556893e-06,,,0.00023874173201391972
KGZ,0.019627777099449593,0.016010974172649406,0.004495085406123547,0.00014837622358576072,,,,0.00014837622358576072,0.040282210803164395,0.02311026681555278,0.0016370471875655599,0.012565630453879609,0.0028999061647049427,6.945252179385248e-05,0.018140258290980305,0.0014875607813476317,0.0,,,0.00490369137679083,,0.00841996925995998,0.00268752340029031,,6.633183828906434e-05,1.0987869956973272e-06,0.00414566119391963,0.00021236177797546182,6.945252179385248e-05,0.00014837622358576072,,,,0.00014837622358576072
KHM,0.016806779946029138,0.04706083065552867,0.009971706572293773,,,,,,0.07383910730945986,0.021379934905870316,0.0013795016060540598,0.04545809629600836,0.0052967673824712725,0.0003248490919342004,0.015400478657153193,0.001379417660297374,,2.684375434414599e-05,,0.005524889976264461,,0.036700665094172163,0.004835275585092046,,0.0004545242995743209,7.984920375936725e-08,0.00875764106622791,0.0004345871823614847,0.0003248490919342004,,,,,
KIR,0.00020933133615911074,6.540633632160535e-05,1.4229015622605284e-05,,,,,,0.00028896228095109537,0.0002135789914474034,2.8518472190024223e-06,1.3465319101157802e-05,5.805058939202737e-05,1.0189126082109545e-06,0.00020794203388596366,1.3897010154913634e-06,,,,4.539366792775215e-06,,6.210726808386024e-06,5.465498353409381e-05,,1.0980314838871568e-06,1.462230149267744e-06,7.254592292771781e-06,3.395186129150135e-06,1.0189126082109545e-06,,,,,
KNA,0.0005096976481559483,3.611766181399049e-05,1.820216828653595e-05,1.943973860447379e-05,,,,1.943973860447379e-05,0.0005834439954042706,0.0005114395226071751,2.027269037518691e-05,1.971696946592807e-05,2.4940284311299423e-05,7.082503491566249e-06,0.00050673856023278,8.324900690513509e-07,2.1120752382103448e-06,,,2.7034730940605786e-06,,1.0162683168753571e-05,2.3252974601918344e-05,,1.9884021521732467e-06,3.9301304636292853e-10,7.4422110589641545e-06,1.6887158008055626e-06,7.082503491566249e-06,1.943973860447379e-05,,,,1.943973860447379e-05
KOR,1.4130570335096135,0.06563781674566595,0.03467946113757401,0.020636805094810813,0.005889424424671791,0.02396147678834502,0.0007084811999875102,0.0511959986298626,1.564570310022716,1.345977448392872,0.1336617916251208,0.04952400902107665,0.0313293958526424,0.004077665131004273,1.3206130281459183,0.08097239798382092,9.153025580217207e-05,0.01138010650508686,,0.01689303421102362,0.001493164160606397,0.030649015494705403,0.016602581892891353,,0.00847159590032164,2.556148291077305e-07,0.018783492651583914,0.003346497590272472,0.004077665131004273,0.020636805094810813,0.005889424424671791,0.02396147678834502,0.0007084811999875102,0.0511959986298626
KWT,0.21285160146572246,0.051083511315903864,0.002389515964056338,0.0033166968466490747,,0.0007627941045631099,,0.004079553910529699,0.27040418265621236,0.24526494690156803,0.01864078486521835,0.0010463208977688112,0.004694246713860194,0.0007577573591619726,0.19867610126300428,0.01417046345731706,5.013870182440714e-06,,0.0,0.04614372326373821,3.320684270091642e-05,0.00037611896282994635,0.004530552488323223,0.0,0.000445185334143045,0.00035760892348076585,0.0006651861759768988,0.00016372360655181025,0.0007577573591619726,0.0033166968466490747,,0.0007627941045631099,,0.004079553910529699
LAO,0.004007150695388347,0.019051279615411056,0.005690472981326858,,,,,,0.02874869342773455,0.0035246724588377126,0.0020621904722999116,0.020533132085304065,0.0025183727005687736,0.00011034249987542082,0.0019427566469754375,0.0020621694858607405,2.2027366554308206e-06,,,0.0014344650902439735,,0.015277917852392176,0.0023387287812615346,,0.0001474570175500531,3.449331142212364e-08,0.005252905724603033,0.0001796649057464106,0.00011034249987542082,,,,,
LBN,0.03712480102982629,0.007696146972938172,0.0031679029929238037,,,,,,0.04798885099568827,0.03274199307326977,0.005484596013055361,0.0022929783438678684,0.007113563421539929,0.0003556361981986536,0.03208092023937046,0.004987637133476455,5.634649053130917e-05,0.0,,0.00018857574781858973,,0.0007411990586557329,0.006766237853253153,,0.00047250967794421614,0.0004970638117747617,0.0014954726689152518,0.00034724162253009104,0.0003556361981986536,,,,,
LBR,0.0025607653076950144,0.004624361871419411,0.0010651877065839057,9.069289687923295e-05,,,,9.069289687923295e-05,0.008341060248675492,0.00511019793823747,0.00033017964748373763,0.0010530155718644898,0.0017001534101539787,0.000147440228398716,0.0023213100367492673,0.00023945527094574754,,,,0.0025055709726742154,,0.00048610889052728756,0.0016326610217787358,,0.000283316928813987,3.223726921119744e-08,0.0005669066813372024,6.748189515565743e-05,0.000147440228398716,9.069289687923295e-05,,,,9.069289687923295e-05
LBY,0.11485248565335605,0.05296347653687845,0.004212398070484702,,,0.0009218083541648565,,0.0009218083541648566,0.17294987480473567,0.1542671170611745,0.00742185421296789,0.005895930220814928,0.004426669614424762,0.0009384506004277819,0.1085380858354633,0.006314189953501058,0.0,,,0.04525179959895344,0.00017160611310459054,0.003257934816969137,0.004282073048533772,,0.0004770847216835828,1.4111911292028837e-05,0.0026379954038457908,0.00014459236860315614,0.0009384506004277819,,,0.0009218083541648565,,0.0009218083541648566
LCA,0.0011643276452296294,0.0002479337923709958,9.857750207593037e-05,0.00010029419280015141,,,,0.00010029419280015141,0.001611128935188873,0.0011169402655805938,0.00016623148603279333,9.102238397422404e-05,0.0002120050085095479,2.4915100584293737e-05,0.0010979475381304711,6.593729323264192e-05,4.2579386434866543e-07,,,1.566154996044549e-05,,2.8415638638084326e-05,0.00020385597417929083,,3.326980201843064e-06,1.3116314617737315e-09,6.218072062096017e-05,8.15197243174112e-06,2.4915100584293737e-05,0.00010029419280015141,,,,0.00010029419280015141
LIE,0.00035425109321334083,3.780707016728871e-05,2.2275006536530804e-05,2.243660211815063e-05,3.53537554281513e-08,9.474118099539723e-08,,2.2566718041013353e-05,0.0004368956906703395,0.00033047345763213734,5.273052706207583e-05,4.930344154538517e-05,3.314808067123648e-06,1.0835088679805433e-06,0.0003251848749609429,2.8952891480872334e-05,9.29720241732477e-08,2.1276052031971856e-08,,3.459194768622925e-06,3.275353561481404e-09,3.2564657662271384e-05,1.7798808925661522e-06,,1.8270164349451312e-06,1.206174604937414e-06,1.664518436440931e-05,1.5136469252376898e-06,1.0835088679805433e-06,2.243660211815063e-05,3.53537554281513e-08,9.474118099539723e-08,,2.2566718041013353e-05
LKA,0.05988165620973259,0.015973828175316018,0.005096766617167769,,,,,,0.08095225100221637,0.05932719448682403,0.0023309637987681143,0.012372974942286098,0.006111670815496985,0.0008095518910370036,0.05587555483630281,0.002326976375325547,0.001679041052347544,,,0.0027366316679514006,,0.0076153491821282565,0.005621847325236358,,0.0007148191046172749,3.986583985000368e-06,0.0030787106264453254,0.0004898234902606265,0.0008095518910370036,,,,,
LSO,0.005807367447511592,0.0034365294143178056,0.0014517159432428694,,,,,,0.010695528859315582,0.006718178907550632,4.5800804847677425e-05,0.003105363404193012,0.0007829410861676602,4.32173741856773e-05,0.0057882697878656126,1.903595951481593e-05,,,,0.0008470966307146498,,0.001870332445394914,0.0007189954060123849,,8.268866897925854e-05,2.6764005875294642e-05,0.0012350939181156122,6.394777879919258e-05,4.32173741856773e-05,,,,,
LTU,0.02905341652450337,0.006958683500454949,0.006632344371339579,0.001492681472505455,2.6600311649757673e-05,1.6225875309764606e-05,2.4581416201468372e-08,0.0015355357812934668,0.044180022150469705,0.024406599163170555,0.008069705590189206,0.009287758519697637,0.0022358952293216427,0.00018015388977910435,0.022951189606633518,0.006035699905696495,6.38449452472527e-05,2.648908352214922e-06,,0.0010770030718374073,1.0062997582689392e-05,0.0037762998645028763,0.002095244113994877,,0.00037830155250377265,0.0004883754259577994,0.005447659880113686,0.000137950160605406,0.00018015388977910435,0.001492681472505455,2.6600311649757673e-05,1.6225875309764606e-05,2.4581416201468372e-08,0.0015355357812934668
LUX,0.01949073565166031,0.0012497844255355967,0.0007842422453962876,0.00015034894886787294,4.10284885800996e-06,1.9745301158809467e-05,,0.0001741979383422592,0.021698928781275696,0.018422106169052294,0.001488190374522774,0.0014944653198350245,0.00017695555644938203,0.00011716519125004504,0.0181729971360877,0.0013021246048290846,1.5505410853010225e-05,,,0.00010563524156927436,2.9794447691645733e-06,0.000984557807287362,0.00015661969689228917,,0.00014344021309264593,8.887966853482345e-06,0.000494398533999993,2.033648915026799e-05,0.00011716519125004504,0.00015034894886787294,4.10284885800996e-06,1.9745301158809467e-05,,0.0001741979383422592
LVA,0.016097648166427315,0.0038648626378062108,0.004366438534002825,0.0004930134290146802,1.763259632742398e-05,2.1660103868808587e-05,,0.0005323000431435532,0.024861375300014935,0.015215588128053103,0.002470523619257967,0.0058648702908412455,0.0011861745284070637,0.00012410960397186345,0.01409554186947514,0.001930374647864308,7.115032472281927e-05,6.003380789372528e-07,,0.0007296775035506307,4.245136915592096e-08,0.002059210397937572,0.00107584881768298,,0.00039038974146650266,7.748613070866687e-06,0.0037345368505517776,0.00010971290670027863,0.00012410960397186345,0.0004930134290146802,1.763259632742398e-05,2.1660103868808587e-05,,0.0005323000431435532
MAC,0.003323202642792211,0.0010535612192829466,4.711245729589033e-05,,,,,,0.004423731512940765,0.004066542318243427,9.295313637799344e-06,6.921117774338132e-06,0.00031519532991535344,2.5762952726818554e-05,0.003312079830031365,9.181986866273747e-06,,1.9336905052533903e-06,,0.0007397719807920772,,7.922380787205933e-07,0.0003129917538023558,,1.4849794493295488e-05,1.132596149202463e-07,6.128879695617539e-06,2.573147306806144e-07,2.5762952726818554e-05,,,,,
MAR,0.12857111107531272,0.04898507726315494,0.06414924861523807,,,,,,0.24170543695370578,0.12552241105688253,0.017309824892967753,0.051965991083061505,0.046209200953953,0.0006981768583543497,0.11087723434550825,0.01723784140660983,0.0004561192689513477,,,0.012986408559266307,,0.014225028199162717,0.021773640504725904,,0.001658642233472937,7.208841855378113e-05,0.03728471769631241,0.024435560449227095,0.0006981768583543497,,,,,
MCO,0.00019647924081054143,5.595614276272101e-05,4.45751968000673e-05,1.7064913147837436e-05,0.0,2.241141839114494e-07,,1.7289048318188063e-05,0.00031429291303098294,0.0001616291599225039,5.486484792580787e-05,8.991639862989092e-05,6.682082232175813e-06,1.2091546792997538e-06,0.00015575715424234434,3.6827003457984026e-05,1.8598182393700392e-06,2.0351179657687977e-06,,1.4531010482281823e-06,4.4858513728881286e-08,5.0787182794803606e-05,3.671577533037558e-06,,4.420583547065054e-06,7.020803360402313e-07,3.726981732450071e-05,9.75323774051943e-07,1.2091546792997538e-06,1.7064913147837436e-05,0.0,2.241141839114494e-07,,1.7289048318188063e-05
MDA,0.020926417955376222,0.006540423767768818,0.00489382775038027,0.00046707419019882186,1.1526591850503276e-07,1.7827560347326349e-06,,0.00046896296972424845,0.032829506524614534,0.021540061436748147,0.0022182666204176612,0.006006948484031667,0.003062551068283343,1.773207204909645e-06,0.01912934916912869,0.0017491147727408704,1.3864691038589667e-05,3.225825565036885e-05,1.773207204909645e-06,0.002088843250047598,,0.0015679178569349473,0.0028835367421512458,0.0,0.0003217221124976608,1.0850618644792277e-07,0.0044252005636827635,0.00014674557726214246,0.0,0.00046707419019882186,1.1526591850503276e-07,1.7827560347326349e-06,,0.00046896296972424845
MDG,0.0075460939328626155,0.031413971202503166,0.03233800411922019,3.623308722943323e-05,,,,3.623308722943323e-05,0.0713341659299608,0.01431086273537377,0.0008251867882197014,0.05376956566545217,0.0021089272723346336,0.00031943459062797747,0.006757213684409448,0.0007887753162573113,0.0,,,0.0066678114535392565,,0.023110686544336206,0.0016354522181885327,,0.0008857956245467232,1.702629809976205e-07,0.03065908898550768,0.0004735170270244437,0.00031943459062797747,3.623308722943323e-05,,,,3.623308722943323e-05
MDV,0.002877660539183252,0.00011124911404762557,6.47704472147117e-05,,,,,,0.003053736763831352,0.0028900425382943815,3.867590874898494e-06,4.572105637882607e-06,0.00012021032357381611,3.514389103643724e-05,0.0028738829801323988,3.7979158968494247e-06,,,,6.221220027971728e-06,,5.246609792851612e-09,0.0001050224375454693,,9.801296686221953e-06,6.955115805795811e-08,4.566859028089756e-06,1.518914521469713e-05,3.514389103643724e-05,,,,,
MEX,1.131234758893414,0.30016924933301814,0.10078128805331976,0.023953711805851603,0.0,0.00046289788880371193,,0.024416672653972828,1.5566021787981166,1.10661346845752,0.1216034034060141,0.21578508593310167,0.10575591359450993,0.006844307406970784,1.0331080455308854,0.09491704735565365,0.001118388329883421,0.0020915505007007094,,0.0647045497957135,0.0004363290568127114,0.13576421310131231,0.09926396850122707,,0.008800873130921007,0.0018333543395748955,0.0789025054883451,0.004400226701068789,0.006844307406970784,0.023953711805851603,0.0,0.00046289788880371193,,0.024416672653972828
MHL,0.0003593927708103354,0.00010387867661062763,6.692785316153229e-06,,,,,,0.000469970318804476,0.0003834432301007672,6.760151785893445e-07,0.0,8.584293078672094e-05,,0.0003593927708103354,5.521951874780464e-09,,,,2.0179090856482437e-05,,,8.370021534732034e-05,,3.878713687659339e-06,6.704747586480933e-07,0.0,2.1435548969674547e-06,,,,,,
MKD,0.01797635420105162,0.008115246163191158,0.0010132252831955033,0.0007008631225682896,0.0,,,0.0007008631225682896,0.027805772715763257,0.017004682067415504,0.002368739389276646,0.0023846890830469146,0.005961827639813144,8.586601586980948e-05,0.01629576015220539,0.0016482539460830907,5.406946188121157e-06,2.694658789608588e-05,,0.0005788479652257325,5.2142906765276455e-06,0.0016900169600341896,0.005841155614577556,,0.0001300298784621172,1.4477285198003023e-05,0.0006891736759498164,9.366667530982125e-05,8.586601586980948e-05,0.0007008631225682896,0.0,,,0.0007008631225682896
MLI,0.009464674201912594,0.04413301252672576,0.09445345691435729,,,,,,0.14805135350738735,0.014185573693520474,0.0001843532762573028,0.13200134455787915,0.0015441612077929149,0.00013562486314521417,0.00927957380842079,0.00018423155491010862,9.627948698666136e-07,,,0.0013448529949820678,,0.04185220631757731,0.0009361001192405845,,0.00356118886299596,1.2341495283528988e-07,0.09014829878273496,0.0006080610885523304,0.00013562486314521417,,,,,
MLT,0.0034673794798997727,0.0003936216530988993,0.00012070140625042702,0.0006525313531565407,2.316483155739843e-12,2.0739218917967273e-06,,0.0006546090106345099,0.004636324141747112,0.0033953959935418485,0.0007572117117435159,0.0001368189915340672,0.00031750383822420816,2.9389409415637585e-05,0.003365385385526738,0.000100944772414465,0.0,1.0404866676791602e-06,,1.3922403746311037e-05,,7.597510708832562e-05,0.0003037157476885941,,1.605924298274364e-05,1.6611815926126774e-06,6.0845983089658715e-05,1.2745903966361991e-05,2.9389409415637585e-05,0.0006525313531565407,2.316483155739843e-12,2.0739218917967273e-06,,0.0006546090106345099
MMR,0.056534319161893255,0.16885521065800255,0.04737646670066663,,,,,,0.27276599652056244,0.07630186594622443,0.002616169507107527,0.17198785643311837,0.021183711699617663,0.00067624602942023,0.05392843300997972,0.0026060960163052523,0.0,,,0.02094257751353821,9.913364271397261e-06,0.12873480530084971,0.019167754352812365,,0.0014310023277806913,2.739569769435398e-07,0.04325305113226868,0.0020158314281702745,0.00067624602942023,,,,,
MNE,0.00571691589468283,0.0017063024368312015,0.0003222887463552888,0.001942315931752838,0.0,4.578401569634029e-06,,0.0019468909754922048,0.009692377066922353,0.005708731183405982,0.0022342163141879303,0.0012698264749442898,0.00042969734203454694,4.9941429296195924e-05,0.005356368869718067,0.0002649957674173492,9.397517596564092e-05,1.457529186893349e-06,,0.00028537359985278486,3.852690503086795e-08,0.0010212630893981518,0.00039962377470192153,,6.686069655618379e-05,2.229389433178507e-05,0.00015459240686833132,2.860871387846127e-05,4.9941429296195924e-05,0.001942315931752838,0.0,4.578401569634029e-06,,0.0019468909754922048
MNG,0.041360494047791255,0.03582049383532338,0.01852263121268333,0.0002528865920154477,,,,0.0002528865920154477,0.0959562958234217,0.04471958350156657,0.0008059212370603503,0.04982033754217691,0.00040063112378214906,0.00020988537815323587,0.04080225476583184,0.0005524889976264461,3.91229199033359e-06,1.9163137336194656e-06,,0.0036079886223481968,,0.03185825411976184,0.0003543350389700265,,0.0003094240591432167,5.517544722554469e-07,0.01795830586336421,4.436533240835322e-05,0.00020988537815323587,0.0002528865920154477,,,,0.0002528865920154477
MOZ,0.022493475368305142,0.0418998455344964,0.022489907673646004,0.000464702722572453,0.0009459007863336313,,,0.0014106035089060842,0.08829393701754949,0.03018227708753332,0.006546719699520241,0.04056363895245295,0.010560586055443438,0.0004406732497211926,0.01771108560992504,0.004776723419803821,5.7865908727319e-06,,,0.011707075227377373,,0.020169646958855307,0.010023123348263718,,0.0007643051281834513,0.000359371784371164,0.02038811579062965,0.0005374207343013764,0.0004406732497211926,0.000464702722572453,0.0009459007863336313,,,0.0014106035089060842
MRT,0.007710627615966444,0.014918630013777702,0.00024312789780074365,2.4006387768171834e-05,,,,2.4006387768171834e-05,0.022896415000396148,0.008425635598536261,0.0009251451979931105,0.01342733364625756,1.2716732815913736e-07,0.00011816834304243828,0.006798766833968832,0.0009011157251418502,1.0729736755164974e-05,0.0,,0.001553877929129276,,0.013364794057526766,1.2716732815913736e-07,,7.310626085359437e-05,2.8934003685618068e-08,5.182811017770536e-05,0.0,0.00011816834304243828,2.4006387768171834e-05,,,,2.4006387768171834e-05
MSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUS,0.01040738504949217,0.004863187549190016,0.00024619191791976905,0.002399379590466899,,,,0.002399379590466899,0.017916332985021398,0.010808855630841177,0.0024816464320188123,0.00011499519343972162,0.004409880463087637,0.00010099304122455923,0.010325328072331972,8.220807952223334e-05,0.0,0.0,,0.0004213027663659845,,5.086273397582067e-05,0.004390992667833371,,6.233182298299429e-05,8.913360444879747e-09,6.413245946390096e-05,1.8719903740894554e-05,0.00010099304122455923,0.002399379590466899,,,,0.002399379590466899
MWI,0.003004418631778547,0.01458200752946834,0.008345047672118059,,,,,,0.025931473833364943,0.00613412630541039,0.0007279985884169183,0.013429642154566416,0.005504113401484769,0.00013551573366152287,0.002429180334090296,0.000510704997236176,6.45731746865005e-05,,,0.003456046802747214,,0.006055846887301044,0.005070113839420084,,0.0002490460736470803,0.00021729359118074235,0.0073091570346174375,0.00043404153494302805,0.00013551573366152287,,,,,
MYS,0.5459846705340521,0.1981021221516663,0.035302968245356496,0.0024052557934348927,0.001995663460126553,0.0,,0.004400856294243932,0.783790617225319,0.5841432635574619,0.055274083489650294,0.04079302073259642,0.10161738778990859,0.0019629456014583304,0.49296222210310203,0.04848413096013345,0.0044302373090839,0.00010827533561703727,,0.08971786691532942,0.00030726245590856176,0.008044941591966948,0.10003186231050881,,0.0014632165119088001,0.0020817498336076624,0.028317841831545572,0.0014772144668361283,0.0019629456014583304,0.0024052557934348927,0.001995663460126553,0.0,,0.004400856294243932
NAM,0.008905175733602897,0.014979910416158208,0.007175263552703863,,,,,,0.03106034970246497,0.007888382755748255,0.0015709818770539721,0.021151812312077127,0.0004018483372540906,4.726985558967589e-05,0.007359314624237098,0.0015405305538162618,0.0,5.452486761123108e-06,,0.0004154055769588192,,0.014224398605987575,0.0003400013010159558,,0.00011372971115768581,3.0451323237710754e-05,0.0069274137060895535,5.6386364765734834e-05,4.726985558967589e-05,,,,,
NER,0.009152815715825494,0.04239197753306588,0.006953646755053813,,,,,,0.05849823013955348,0.013561227128171134,0.00015996913258404564,0.04336490885305228,0.0011598155608077772,0.00025225699884030546,0.00899205959177252,0.0001598327207294315,8.60737816176064e-07,,,0.004111453298070237,,0.037875485958987494,0.00040476545229891617,,0.00045758831969334616,1.3608866345090226e-07,0.005488583436497928,0.0007550291220696897,0.00025225699884030546,,,,,
NGA,0.254084917692135,0.3572332662195976,0.08926455982922703,0.002054509435563177,1.2804875860433644e-05,0.0012847478331951597,,0.003352163928848752,0.7039349076698085,0.42984781480340595,0.024655918060526864,0.1737152502413169,0.06950981477279043,0.006205899927376601,0.2321209301841244,0.02129682860675155,0.0006673477792115536,,,0.1859904283770642,5.936643912807456e-06,0.10652317781061654,0.06471399369334063,,0.011736456242217341,1.2691339224516334e-06,0.0665249135294413,0.004796030943841515,0.006205899927376601,0.002054509435563177,1.2804875860433644e-05,0.0012847478331951597,,0.003352163928848752
NIC,0.012376542636945237,0.0191205348646767,0.0071542771135324566,,,,,,0.0386513546151544,0.012428169277306899,0.0006516499227113416,0.02255160780480994,0.0028054671884336136,0.0002146492998451451,0.011579687541606935,0.0006516079498329987,0.00014505616890884423,,,0.0006737276567196612,,0.015813701644438186,0.0026331685228363666,,0.00017458199017909596,4.288788709068621e-08,0.0065926800013056215,0.00017236582220259546,0.0002146492998451451,,,,,
NIU,3.899700126830745e-05,2.8384158979327215e-06,7.175473417095578e-07,,,,,,4.255210406394371e-05,3.9080947024993085e-05,1.7980341624494184e-08,2.9941352765845585e-06,4.577981840850602e-07,2.7286568210662663e-09,3.899700126830745e-05,1.4702049961528787e-10,,,,1.1765417528273883e-08,,2.368739389276646e-06,4.577981840850602e-07,,7.159103994541882e-08,1.7833226685902625e-08,6.253958873079121e-07,,2.7286568210662663e-09,,,,,
NLD,0.346918011638068,0.03800371310232479,0.019100178018680438,0.0038329632502656736,0.00016165644229342672,0.0002652266182482346,2.4075643017437476e-05,0.004283961828059198,0.4083058645871324,0.3379952072955611,0.0233209706648337,0.03972942799538954,0.006463193671618044,0.0007972118648042167,0.331824144857209,0.014995440381145047,9.836553904029916e-05,,,0.004828140195773768,0.000739918885866277,0.026320562415602825,0.006115238510156125,,0.0013429642154566411,0.0033017964748373757,0.01331022931568111,0.00034795516146191887,0.0007972118648042167,0.0038329632502656736,0.00016165644229342672,0.0002652266182482346,2.4075643017437476e-05,0.004283961828059198
NOR,0.09329962248871335,0.01054253771775603,0.005484176284271933,0.0029439776869648964,0.0002748384073887388,0.0001234674189332184,,0.0033420904380464765,0.11266863679317951,0.08059191384164331,0.019721796346937492,0.009378419936918113,0.002517323378610203,0.00045901539755700176,0.07741876423892666,0.01570247351682973,0.00017626090531280844,2.0399868196565637e-06,,0.00274124868456911,3.863183722672499e-05,0.005486694656972501,0.002275979328139029,,0.00043187993170837324,0.0006385124117900411,0.0037156490552975115,0.0002392454065540335,0.00045901539755700176,0.0029439776869648964,0.0002748384073887388,0.0001234674189332184,,0.0033420904380464765
NPL,0.018620008290438656,0.05495592907181178,0.014408239813129095,,,,,,0.08798417717537953,0.02430565439075609,0.001951864761575828,0.05326463193898813,0.007863618757525996,0.0005986381773643689,0.01667372592168242,0.0019463663145129191,0.0,,,0.006475575670729173,,0.04140624448518492,0.007074108915897685,,0.0011563108254661525,5.503064079526199e-06,0.0118581775894115,0.0007894888551891391,0.0005986381773643689,,,,,
NRU,0.00010792696072679194,1.120088231456305e-05,1.0422075556912155e-06,,,,,,0.00012016835069547332,0.00010494268907661794,3.3303380321104895e-06,1.8052534975243825e-06,1.0089230631653648e-05,1.7601326533058586e-09,0.0001047244301092353,3.2023207531649093e-06,,,,5.8287736154664266e-08,,1.4575501733325206e-06,9.68503181321236e-06,,1.6051687864641935e-07,1.2800468708207648e-07,3.4772431063103336e-07,4.042198048804595e-07,1.7601326533058586e-09,,,,,
NZL,0.07643198186908713,0.07163112404423619,0.01913291686378783,0.0031592985528635267,0.00012687981394248908,3.147546146927538e-05,,0.003317746168607645,0.1705137689457188,0.06901327562199495,0.011242015735339006,0.08159674454917026,0.008656276565030017,5.422686017499712e-06,0.06666153524844715,0.007559525253932316,0.002199168960771682,7.873482383936556e-06,4.062974623584288e-06,0.0018603848732276673,0.00023509009159809505,0.06115679225378724,0.008377786517225453,1.23058183369376e-06,0.000491397473198482,0.00012967520764012045,0.018240993199003054,0.0002707880246286574,1.2916943445608955e-07,0.0031592985528635267,0.00012687981394248908,3.147546146927538e-05,,0.003317746168607645
OMN,0.1456756885931841,0.05317837767399366,0.002837996169149294,0.0011541492222314977,6.466551501885468e-05,,,0.001218808441318601,0.20291074495901065,0.1755706613284609,0.01859566402099982,0.003596865809587351,0.004407571954778782,0.0007400867773796484,0.12879965339788935,0.016870578721110214,5.343986870606938e-06,,,0.04647090185042044,0.00017348859669826566,0.0022260316029110816,0.0043080962331063155,,0.000300043120833598,0.0003328449252585062,0.0013654826646875603,9.949670811163797e-05,0.0007400867773796484,0.0011541492222314977,6.466551501885468e-05,,,0.001218808441318601
PAK,0.4478294156142505,0.3788320896860258,0.12959797754396968,,,0.0002671783570911754,,0.00026717835709117545,0.9565266402148979,0.4496432735518351,0.04208746430068878,0.39771988494029153,0.06268859244890819,0.004387424973174231,0.3904004445504801,0.041784000390270234,0.01564497067350008,,,0.05460104838542329,,0.2664549545329371,0.057776296632057085,,0.004641780615931679,3.623308722943323e-05,0.1156199597338544,0.004912505681242822,0.004387424973174231,,,0.0002671783570911754,,0.00026717835709117545
