Group,ISO3,ISO2,Region,Member-Since,Year-Of-Inclusion,Graduation,Ratification,Signature,Ratification-Acceptance-Approval-Succession,Kind,Dependent_Of,Data_Info_Dependency
UNFCCC,BHR,BH,,,,,,08/06/1992,28/12/1994,Ratification,,
UNFCCC,BGD,BD,,,,,,09/06/1992,15/04/1994,Ratification,,
UNFCCC,BRB,BB,,,,,,12/06/1992,23/03/1994,Ratification,,
UNFCCC,BLR,BY,,,,,,11/06/1992,11/05/2000,Approval,,
UNFCCC,BEL,BE,,,,,,04/06/1992,16/01/1996,Ratification,,
UNFCCC,BLZ,BZ,,,,,,13/06/1992,31/10/1994,Ratification,,
UNFCCC,BEN,BJ,,,,,,13/06/1992,30/06/1994,Ratification,,
UNFCCC,BTN,BT,,,,,,11/06/1992,25/08/1995,Ratification,,
UNFCCC,BOL,BO,,,,,,10/06/1992,03/10/1994,Ratification,,
UNFCCC,BIH,BA,,,,,,,07/09/2000,Accession,,
UNFCCC,BWA,BW,,,,,,12/06/1992,27/01/1994,Ratification,,
UNFCCC,BRA,BR,,,,,,04/06/1992,28/02/1994,Ratification,,
UNFCCC,BRN,BN,,,,,,,07/08/2007,Accession,,
UNFCCC,BGR,BG,,,,,,05/06/1992,12/05/1995,Ratification,,
UNFCCC,BFA,BF,,,,,,12/06/1992,02/09/1993,Ratification,,
UNFCCC,BDI,BI,,,,,,11/06/1992,06/01/1997,Ratification,,
UNFCCC,CPV,CV,,,,,,12/06/1992,29/03/1995,Ratification,,
UNFCCC,KHM,KH,,,,,,,18/12/1995,Accession,,
UNFCCC,CMR,CM,,,,,,14/06/1992,19/10/1994,Ratification,,
UNFCCC,CAN,CA,,,,,,12/06/1992,04/12/1992,Ratification,,
UNFCCC,CAF,CF,,,,,,13/06/1992,10/03/1995,Ratification,,
UNFCCC,TCD,TD,,,,,,12/06/1992,07/06/1994,Ratification,,
UNFCCC,CHL,CL,,,,,,13/06/1992,22/12/1994,Ratification,,
UNFCCC,CHN,CN,,,,,,11/06/1992,05/01/1993,Ratification,,
UNFCCC,COL,CO,,,,,,13/06/1992,22/03/1995,Ratification,,
UNFCCC,COM,KM,,,,,,11/06/1992,31/10/1994,Ratification,,
UNFCCC,COG,CG,,,,,,12/06/1992,14/10/1996,Ratification,,
UNFCCC,COK,CK,,,,,,12/06/1992,20/04/1993,Ratification,,
UNFCCC,CRI,CR,,,,,,13/06/1992,26/08/1994,Ratification,,
UNFCCC,CIV,CI,,,,,,10/06/1992,29/11/1994,Ratification,,
UNFCCC,HRV,HR,,,,,,11/06/1992,08/04/1996,Acceptance,,
UNFCCC,CUB,CU,,,,,,13/06/1992,05/01/1994,Ratification,,
UNFCCC,CYP,CY,,,,,,12/06/1992,15/10/1997,Ratification,,
UNFCCC,CZE,CZ,,,,,,18/06/1993,07/10/1993,Approval,,
UNFCCC,PRK,KP,,,,,,11/06/1992,05/12/1994,Approval,,
UNFCCC,COD,CD,,,,,,11/06/1992,09/01/1995,Ratification,,
UNFCCC,DNK,DK,,,,,,09/06/1992,21/12/1993,Ratification,,
UNFCCC,DJI,DJ,,,,,,12/06/1992,27/08/1995,Ratification,,
UNFCCC,DMA,DM,,,,,,,21/06/1993,Accession,,
UNFCCC,DOM,DO,,,,,,12/06/1992,07/10/1998,Ratification,,
UNFCCC,ECU,EC,,,,,,09/06/1992,23/02/1993,Ratification,,
UNFCCC,EGY,EG,,,,,,09/06/1992,05/12/1994,Ratification,,
UNFCCC,SLV,SV,,,,,,13/06/1992,04/12/1995,Ratification,,
UNFCCC,GNQ,GQ,,,,,,,16/08/2000,Accession,,
UNFCCC,ERI,ER,,,,,,,24/04/1995,Accession,,
UNFCCC,EST,EE,,,,,,12/06/1992,27/07/1994,Ratification,,
UNFCCC,SWZ,SZ,,,,,,12/06/1992,07/10/1996,Ratification,,
UNFCCC,ETH,ET,,,,,,10/06/1992,05/04/1994,Ratification,,
UNFCCC,EU28,EU28,,,,,,13/06/1992,21/12/1993,Approval,,
UNFCCC,FJI,FJ,,,,,,09/10/1992,25/02/1993,Ratification,,
UNFCCC,FIN,FI,,,,,,04/06/1992,03/05/1994,Acceptance,,
UNFCCC,FRA,FR,,,,,,13/06/1992,25/03/1994,Ratification,,
UNFCCC,GAB,GA,,,,,,12/06/1992,21/01/1998,Ratification,,
UNFCCC,GMB,GM,,,,,,12/06/1992,10/06/1994,Ratification,,
UNFCCC,GEO,GE,,,,,,,29/07/1994,Accession,,
UNFCCC,DEU,DE,,,,,,12/06/1992,09/12/1993,Ratification,,
UNFCCC,GHA,GH,,,,,,12/06/1992,06/09/1995,Ratification,,
UNFCCC,GRC,GR,,,,,,12/06/1992,04/08/1994,Ratification,,
UNFCCC,GRD,GD,,,,,,03/12/1992,11/08/1994,Ratification,,
UNFCCC,GTM,GT,,,,,,13/06/1992,15/12/1995,Ratification,,
UNFCCC,GIN,GN,,,,,,12/06/1992,07/05/1993,Ratification,,
UNFCCC,GNB,GW,,,,,,12/06/1992,27/10/1995,Ratification,,
UNFCCC,GUY,GY,,,,,,13/06/1992,29/08/1994,Ratification,,
UNFCCC,HTI,HT,,,,,,13/06/1992,25/09/1996,Ratification,,
UNFCCC,HND,HN,,,,,,13/06/1992,19/10/1995,Ratification,,
UNFCCC,HUN,HU,,,,,,13/06/1992,24/02/1994,Ratification,,
UNFCCC,ISL,IS,,,,,,04/06/1992,16/06/1993,Ratification,,
UNFCCC,IND,IN,,,,,,10/06/1992,01/11/1993,Ratification,,
UNFCCC,IDN,ID,,,,,,05/06/1992,23/08/1994,Ratification,,
UNFCCC,IRN,IR,,,,,,14/06/1992,18/07/1996,Ratification,,
UNFCCC,IRQ,IQ,,,,,,,28/07/2009,Accession,,
UNFCCC,IRL,IE,,,,,,13/06/1992,20/04/1994,Ratification,,
UNFCCC,ISR,IL,,,,,,04/06/1992,04/06/1996,Ratification,,
UNFCCC,ITA,IT,,,,,,05/06/1992,15/04/1994,Ratification,,
UNFCCC,JAM,JM,,,,,,12/06/1992,06/01/1995,Ratification,,
UNFCCC,JPN,JP,,,,,,13/06/1992,28/05/1993,Acceptance,,
UNFCCC,JOR,JO,,,,,,11/06/1992,12/11/1993,Ratification,,
UNFCCC,KAZ,KZ,,,,,,08/06/1992,17/05/1995,Ratification,,
UNFCCC,KEN,KE,,,,,,12/06/1992,30/08/1994,Ratification,,
UNFCCC,KIR,KI,,,,,,13/06/1992,07/02/1995,Ratification,,
UNFCCC,KWT,KW,,,,,,,28/12/1994,Accession,,
UNFCCC,KGZ,KG,,,,,,,25/05/2000,Accession,,
UNFCCC,LAO,LA,,,,,,,04/01/1995,Accession,,
UNFCCC,LVA,LV,,,,,,11/06/1992,23/03/1995,Ratification,,
UNFCCC,LBN,LB,,,,,,12/06/1992,15/12/1994,Ratification,,
UNFCCC,LSO,LS,,,,,,11/06/1992,07/02/1995,Ratification,,
UNFCCC,LBR,LR,,,,,,12/06/1992,05/11/2002,Ratification,,
UNFCCC,LBY,LY,,,,,,29/06/1992,14/06/1999,Ratification,,
UNFCCC,LIE,LI,,,,,,04/06/1992,22/06/1994,Ratification,,
UNFCCC,LTU,LT,,,,,,11/06/1992,24/03/1995,Ratification,,
UNFCCC,LUX,LU,,,,,,09/06/1992,09/05/1994,Ratification,,
UNFCCC,MDG,MG,,,,,,10/06/1992,02/06/1999,Ratification,,
UNFCCC,MWI,MW,,,,,,10/06/1992,21/04/1994,Ratification,,
UNFCCC,MYS,MY,,,,,,09/06/1993,13/07/1994,Ratification,,
UNFCCC,MDV,MV,,,,,,12/06/1992,09/11/1992,Ratification,,
UNFCCC,MLI,ML,,,,,,30/09/1992,28/12/1994,Ratification,,
UNFCCC,MLT,MT,,,,,,12/06/1992,17/03/1994,Ratification,,
UNFCCC,MHL,MH,,,,,,12/06/1992,08/10/1992,Ratification,,
UNFCCC,MRT,MR,,,,,,12/06/1992,20/01/1994,Ratification,,
UNFCCC,MUS,MU,,,,,,10/06/1992,04/09/1992,Ratification,,
UNFCCC,MEX,MX,,,,,,13/06/1992,11/03/1993,Ratification,,
UNFCCC,FSM,FM,,,,,,12/06/1992,18/11/1993,Ratification,,
UNFCCC,MCO,MC,,,,,,11/06/1992,20/11/1992,Ratification,,
UNFCCC,MNG,MN,,,,,,12/06/1992,30/09/1993,Ratification,,
UNFCCC,MNE,ME,,,,,,,23/10/2006,Succession,,
UNFCCC,MAR,MA,,,,,,13/06/1992,28/12/1995,Ratification,,
UNFCCC,MOZ,MZ,,,,,,12/06/1992,25/08/1995,Ratification,,
UNFCCC,MMR,MM,,,,,,11/06/1992,25/11/1994,Ratification,,
UNFCCC,NAM,NA,,,,,,12/06/1992,16/05/1995,Ratification,,
UNFCCC,NRU,NR,,,,,,08/06/1992,11/11/1993,Ratification,,
UNFCCC,NPL,NP,,,,,,12/06/1992,02/05/1994,Ratification,,
UNFCCC,NLD,NL,,,,,,04/06/1992,20/12/1993,Acceptance,,
UNFCCC,NZL,NZ,,,,,,04/06/1992,16/09/1993,Ratification,,
UNFCCC,NIC,NI,,,,,,13/06/1992,31/10/1995,Ratification,,
UNFCCC,NER,NE,,,,,,11/06/1992,25/07/1995,Ratification,,
UNFCCC,NGA,NG,,,,,,13/06/1992,29/08/1994,Ratification,,
UNFCCC,NIU,NU,,,,,,,28/02/1996,Accession,,
UNFCCC,NOR,NO,,,,,,04/06/1992,09/07/1993,Ratification,,
UNFCCC,OMN,OM,,,,,,11/06/1992,08/02/1995,Ratification,,
UNFCCC,PAK,PK,,,,,,13/06/1992,01/06/1994,Ratification,,
UNFCCC,PLW,PW,,,,,,,10/12/1999,Accession,,
UNFCCC,PAN,PA,,,,,,18/03/1993,23/05/1995,Ratification,,
UNFCCC,PNG,PG,,,,,,13/06/1992,16/03/1993,Ratification,,
UNFCCC,PRY,PY,,,,,,12/06/1992,24/02/1994,Ratification,,
UNFCCC,PER,PE,,,,,,12/06/1992,07/06/1993,Ratification,,
UNFCCC,PHL,PH,,,,,,12/06/1992,02/08/1994,Ratification,,
UNFCCC,POL,PL,,,,,,05/06/1992,28/07/1994,Ratification,,
UNFCCC,PRT,PT,,,,,,13/06/1992,21/12/1993,Ratification,,
UNFCCC,QAT,QA,,,,,,,18/04/1996,Accession,,
UNFCCC,KOR,KR,,,,,,13/06/1992,14/12/1993,Ratification,,
UNFCCC,MDA,MD,,,,,,12/06/1992,09/06/1995,Ratification,,
UNFCCC,ROU,RO,,,,,,05/06/1992,08/06/1994,Ratification,,
UNFCCC,RUS,RU,,,,,,13/06/1992,28/12/1994,Ratification,,
UNFCCC,RWA,RW,,,,,,10/06/1992,18/08/1998,Ratification,,
UNFCCC,WSM,WS,,,,,,12/06/1992,29/11/1994,Ratification,,
UNFCCC,SMR,SM,,,,,,10/06/1992,28/10/1994,Ratification,,
UNFCCC,STP,ST,,,,,,12/06/1992,29/09/1999,Ratification,,
UNFCCC,SAU,SA,,,,,,,28/12/1994,Accession,,
UNFCCC,SEN,SN,,,,,,13/06/1992,17/10/1994,Ratification,,
UNFCCC,SRB,RS,,,,,,,12/03/2001,Accession,,
UNFCCC,SYC,SC,,,,,,10/06/1992,22/09/1992,Ratification,,
UNFCCC,SLE,SL,,,,,,11/02/1993,22/06/1995,Ratification,,
UNFCCC,SGP,SG,,,,,,13/06/1992,29/05/1997,Ratification,,
UNFCCC,SVK,SK,,,,,,19/05/1993,25/08/1994,Approval,,
UNFCCC,SVN,SI,,,,,,13/06/1992,01/12/1995,Ratification,,
UNFCCC,SLB,SB,,,,,,13/06/1992,28/12/1994,Ratification,,
UNFCCC,SOM,SO,,,,,,,11/09/2009,Accession,,
UNFCCC,ZAF,ZA,,,,,,15/06/1993,29/08/1997,Ratification,,
UNFCCC,SSD,SS,,,,,,,17/02/2014,Accession,,
UNFCCC,ESP,ES,,,,,,13/06/1992,21/12/1993,Ratification,,
UNFCCC,LKA,LK,,,,,,10/06/1992,23/11/1993,Ratification,,
UNFCCC,KNA,KN,,,,,,12/06/1992,07/01/1993,Ratification,,
UNFCCC,LCA,LC,,,,,,14/06/1993,14/06/1993,Ratification,,
UNFCCC,VCT,VC,,,,,,,02/12/1996,Accession,,
UNFCCC,PSE,PS,,,,,,,18/12/2015,Accession,ISR,DataIncluded
UNFCCC,SDN,SD,,,,,,09/06/1992,19/11/1993,Ratification,,
UNFCCC,SUR,SR,,,,,,13/06/1992,14/10/1997,Ratification,,
UNFCCC,SWE,SE,,,,,,08/06/1992,23/06/1993,Ratification,,
UNFCCC,CHE,CH,,,,,,12/06/1992,10/12/1993,Ratification,,
UNFCCC,SYR,SY,,,,,,,04/01/1996,Accession,,
UNFCCC,TJK,TJ,,,,,,,07/01/1998,Accession,,
UNFCCC,THA,TH,,,,,,12/06/1992,28/12/1994,Ratification,,
UNFCCC,MKD,MK,,,,,,,28/01/1998,Accession,,
UNFCCC,TLS,TL,,,,,,,10/10/2006,Accession,,
UNFCCC,TGO,TG,,,,,,12/06/1992,08/03/1995,Acceptance,,
UNFCCC,TON,TO,,,,,,,20/07/1998,Accession,,
UNFCCC,TTO,TT,,,,,,11/06/1992,24/06/1994,Ratification,,
UNFCCC,TUN,TN,,,,,,13/06/1992,15/07/1993,Ratification,,
UNFCCC,TUR,TR,,,,,,,24/02/2004,Accession,,
UNFCCC,TKM,TM,,,,,,,05/06/1995,Accession,,
UNFCCC,TUV,TV,,,,,,08/06/1992,26/10/1993,Ratification,,
UNFCCC,UGA,UG,,,,,,13/06/1992,08/09/1993,Ratification,,
UNFCCC,UKR,UA,,,,,,11/06/1992,13/05/1997,Ratification,,
UNFCCC,ARE,AE,,,,,,,29/12/1995,Accession,,
UNFCCC,GBR,GB,,,,,,12/06/1992,08/12/1993,Ratification,,
UNFCCC,TZA,TZ,,,,,,12/06/1992,17/04/1996,Ratification,,
UNFCCC,USA,US,,,,,,12/06/1992,15/10/1992,Ratification,,
UNFCCC,URY,UY,,,,,,04/06/1992,18/08/1994,Ratification,,
UNFCCC,UZB,UZ,,,,,,,20/06/1993,Accession,,
UNFCCC,VUT,VU,,,,,,09/06/1992,25/03/1993,Ratification,,
UNFCCC,VEN,VE,,,,,,12/06/1992,28/12/1994,Ratification,,
UNFCCC,VNM,VN,,,,,,11/06/1992,16/11/1994,Ratification,,
UNFCCC,YEM,YE,,,,,,12/06/1992,21/02/1996,Ratification,,
UNFCCC,ZMB,ZM,,,,,,11/06/1992,28/05/1993,Ratification,,
UNFCCC,ZWE,ZW,,,,,,12/06/1992,03/11/1992,Ratification,,
UN_REGIONAL_GROUPS,DZA,DZ,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,AGO,AO,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,BEN,BJ,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,BWA,BW,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,BFA,BF,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,BDI,BI,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,CPV,CV,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,CMR,CM,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,CAF,CF,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,TCD,TD,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,COM,KM,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,COG,CG,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,CIV,CI,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,COD,CD,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,DJI,DJ,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,EGY,EG,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,GNQ,GQ,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,ERI,ER,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,ETH,ET,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,GAB,GA,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,GMB,GM,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,GHA,GH,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,GIN,GN,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,GNB,GW,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,KEN,KE,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,LSO,LS,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,LBR,LR,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,LBY,LY,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,MDG,MG,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,MWI,MW,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,MLI,ML,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,MRT,MR,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,MUS,MU,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,MAR,MA,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,MOZ,MZ,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,NAM,NA,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,NER,NE,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,NGA,NG,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,RWA,RW,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,STP,ST,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,SEN,SN,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,SYC,SC,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,SLE,SL,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,SOM,SO,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,ZAF,ZA,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,SSD,SS,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,SDN,SD,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,SWZ,SZ,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,TGO,TG,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,TUN,TN,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,UGA,UG,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,TZA,TZ,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,ZMB,ZM,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,ZWE,ZW,African Group,,,,,,,,,
UN_REGIONAL_GROUPS,AFG,AF,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,BHR,BH,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,BGD,BD,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,BTN,BT,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,BRN,BN,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,KHM,KH,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,CHN,CN,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,CYP,CY,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,PRK,KP,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,FJI,FJ,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,IND,IN,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,IDN,ID,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,IRN,IR,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,IRQ,IQ,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,JPN,JP,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,JOR,JO,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,KAZ,KZ,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,KIR,KI,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,KWT,KW,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,KGZ,KG,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,LAO,LA,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,LBN,LB,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,MYS,MY,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,MDV,MV,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,MHL,MH,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,FSM,FM,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,MNG,MN,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,MMR,MM,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,NRU,NR,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,NPL,NP,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,OMN,OM,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,PAK,PK,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,PLW,PW,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,PNG,PG,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,PHL,PH,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,QAT,QA,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,KOR,KR,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,WSM,WS,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,SAU,SA,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,SGP,SG,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,SLB,SB,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,LKA,LK,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,SYR,SY,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,TJK,TJ,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,THA,TH,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,TLS,TL,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,TON,TO,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,TUR,TR,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,TKM,TM,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,TUV,TV,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,ARE,AE,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,UZB,UZ,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,VUT,VU,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,VNM,VN,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,YEM,YE,Asia-Pacific Group,,,,,,,,,
UN_REGIONAL_GROUPS,ALB,AL,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,ARM,AM,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,AZE,AZ,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,BLR,BY,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,BIH,BA,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,BGR,BG,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,HRV,HR,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,CZE,CZ,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,EST,EE,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,GEO,GE,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,HUN,HU,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,LVA,LV,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,LTU,LT,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,MNE,ME,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,POL,PL,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,MDA,MD,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,ROU,RO,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,RUS,RU,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,SRB,RS,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,SVK,SK,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,SVN,SI,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,MKD,MK,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,UKR,UA,Eastern European Group,,,,,,,,,
UN_REGIONAL_GROUPS,ATG,AG,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,ARG,AR,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,BHS,BS,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,BRB,BB,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,BLZ,BZ,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,BOL,BO,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,BRA,BR,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,CHL,CL,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,COL,CO,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,CRI,CR,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,CUB,CU,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,DMA,DM,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,DOM,DO,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,ECU,EC,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,SLV,SV,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,GRD,GD,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,GTM,GT,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,GUY,GY,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,HTI,HT,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,HND,HN,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,JAM,JM,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,MEX,MX,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,NIC,NI,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,PAN,PA,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,PRY,PY,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,PER,PE,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,KNA,KN,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,LCA,LC,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,VCT,VC,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,SUR,SR,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,TTO,TT,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,URY,UY,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,VEN,VE,GRULAC,,,,,,,,,
UN_REGIONAL_GROUPS,AND,AD,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,AUS,AU,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,AUT,AT,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,BEL,BE,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,CAN,CA,WEOG,,,,,,,,,
