add_info,iso3,tar_type_used,tar_type_reclass,tar_type_main,condi,rge,ndc_value_exclLU,ndc_value_inclLU,ndc_strengthen_tar,int_ref,refyr,taryr,tar_emi_exclLU,tar_emi_inclLU,gwp,scenario,emi_bl_exclLU_refyr,emi_bl_exclLU_taryr,emi_bl_onlyLU_refyr,emi_bl_onlyLU_taryr,pc_cov_set_to_100,pc_cov_exclLU_refyr,pc_cov_exclLU_taryr,pop_refyr,pop_taryr,gdp_refyr,gdp_taryr,CO2,CH4,N2O,HFCS,PFCS,SF6,NF3,energy,ippu,agriculture,waste,other,lulucf,lulucf_tar_2030_fyson2019
,ECU,ABU,ABS,RBU,unconditional,best,-9.130 MtCO2eq_SAR,-10.880 MtCO2eq_SAR,,,2025,2025,71.20522196064606,115.33157310337239,AR4,SSP1BLIMAGE,80.79745019714824,80.79745019714824,45.964949107006596,45.964949107006596,,0.9906067027340304,0.9906067027340304,17845373.7326,17845373.7326,233368606728.1148,233368606728.1148,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ECU,ABU,ABS,RBU,conditional,best,-16.080 MtCO2eq_SAR,-24.830 MtCO2eq_SAR,,,2025,2025,63.90336147393302,100.6753207595383,AR4,SSP1BLIMAGE,80.79745019714824,80.79745019714824,45.964949107006596,45.964949107006596,,0.9906067027340304,0.9906067027340304,17845373.7326,17845373.7326,233368606728.1148,233368606728.1148,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ECU,ABS,ABS,RBU,unconditional,best,67.774 MtCO2eq_SAR,109.774 MtCO2eq_SAR,,,2025,2025,71.20522196064606,115.33157310337239,AR4,SSP1BLIMAGE,80.79745019714824,80.79745019714824,45.964949107006596,45.964949107006596,,0.9906067027340304,0.9906067027340304,17845373.7326,17845373.7326,233368606728.1148,233368606728.1148,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ECU,ABS,ABS,RBU,conditional,best,60.824 MtCO2eq_SAR,95.824 MtCO2eq_SAR,,,2025,2025,63.90336147393301,100.67532075953828,AR4,SSP1BLIMAGE,80.79745019714824,80.79745019714824,45.964949107006596,45.964949107006596,,0.9906067027340304,0.9906067027340304,17845373.7326,17845373.7326,233368606728.1148,233368606728.1148,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ECU,RBU,ABS,RBU,unconditional,best,-9%,-10%,,,2025,2025,73.5256796794049,114.08615937373935,AR4,SSP1BLIMAGE,80.79745019714824,80.79745019714824,45.964949107006596,45.964949107006596,Yes (not lulucf),1.0,1.0,17845373.7326,17845373.7326,233368606728.1148,233368606728.1148,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ECU,RBU,ABS,RBU,conditional,best,-20.9%,-26%,,,2025,2025,63.91078310594426,93.80417548507457,AR4,SSP1BLIMAGE,80.79745019714824,80.79745019714824,45.964949107006596,45.964949107006596,Yes (not lulucf),1.0,1.0,17845373.7326,17845373.7326,233368606728.1148,233368606728.1148,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ERI,ABU,ABS,RBU,unconditional,best,-0.387 MtCO2eq_AR4,,,,2025,2025,8.991999999999999,9.646844285714284,AR4,SSP1BLIMAGE,9.379,9.379,0.6548442857142857,0.6548442857142857,,0.15925125353440492,0.15925125353440492,4022057.5976,4022057.5976,9267307689.118,9267307689.118,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABU,ABS,RBU,unconditional,best,-0.982 MtCO2eq_AR4,,,,2030,2030,10.484,11.138844285714285,AR4,SSP1BLIMAGE,11.466,11.466,0.6548442857142857,0.6548442857142857,,0.16443402305742744,0.16443402305742744,4366322.9784,4366322.9784,12874168979.002,12874168979.002,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABU,ABS,RBU,conditional,best,-1.518 MtCO2eq_AR4,,,,2025,2025,7.861,8.515844285714286,AR4,SSP1BLIMAGE,9.379,9.379,0.6548442857142857,0.6548442857142857,,0.15925125353440492,0.15925125353440492,4022057.5976,4022057.5976,9267307689.118,9267307689.118,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABU,ABS,RBU,conditional,best,-3.152 MtCO2eq_AR4,,,,2030,2030,8.314,8.968844285714285,AR4,SSP1BLIMAGE,11.466,11.466,0.6548442857142857,0.6548442857142857,,0.16443402305742744,0.16443402305742744,4366322.9784,4366322.9784,12874168979.002,12874168979.002,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABS,ABS,RBU,unconditional,best,9.003 MtCO2eq_AR4,,,,2025,2025,9.003,9.657844285714285,AR4,SSP1BLIMAGE,9.379,9.379,0.6548442857142857,0.6548442857142857,,0.15925125353440492,0.15925125353440492,4022057.5976,4022057.5976,9267307689.118,9267307689.118,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABS,ABS,RBU,unconditional,best,10.484 MtCO2eq_AR4,,,,2030,2030,10.484,11.138844285714285,AR4,SSP1BLIMAGE,11.466,11.466,0.6548442857142857,0.6548442857142857,,0.16443402305742744,0.16443402305742744,4366322.9784,4366322.9784,12874168979.002,12874168979.002,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABS,ABS,RBU,conditional,best,7.861 MtCO2eq_AR4,,,,2025,2025,7.861,8.515844285714286,AR4,SSP1BLIMAGE,9.379,9.379,0.6548442857142857,0.6548442857142857,,0.15925125353440492,0.15925125353440492,4022057.5976,4022057.5976,9267307689.118,9267307689.118,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,ABS,ABS,RBU,conditional,best,8.314 MtCO2eq_AR4,,,,2030,2030,8.314,8.968844285714285,AR4,SSP1BLIMAGE,11.466,11.466,0.6548442857142857,0.6548442857142857,,0.16443402305742744,0.16443402305742744,4366322.9784,4366322.9784,12874168979.002,12874168979.002,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,RBU,ABS,RBU,unconditional,best,-6.2%,,,,2025,2025,8.797502,9.452346285714285,AR4,SSP1BLIMAGE,9.379,9.379,0.6548442857142857,0.6548442857142857,Yes (not lulucf),1.0,1.0,4022057.5976,4022057.5976,9267307689.118,9267307689.118,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,RBU,ABS,RBU,unconditional,best,-12%,,,,2030,2030,10.090079999999999,10.744924285714283,AR4,SSP1BLIMAGE,11.466,11.466,0.6548442857142857,0.6548442857142857,Yes (not lulucf),1.0,1.0,4366322.9784,4366322.9784,12874168979.002,12874168979.002,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,RBU,ABS,RBU,conditional,best,-24.9%,,,,2025,2025,7.043628999999999,7.698473285714285,AR4,SSP1BLIMAGE,9.379,9.379,0.6548442857142857,0.6548442857142857,Yes (not lulucf),1.0,1.0,4022057.5976,4022057.5976,9267307689.118,9267307689.118,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ERI,RBU,ABS,RBU,conditional,best,-38.5%,,,,2030,2030,7.051589999999999,7.706434285714285,AR4,SSP1BLIMAGE,11.466,11.466,0.6548442857142857,0.6548442857142857,Yes (not lulucf),1.0,1.0,4366322.9784,4366322.9784,12874168979.002,12874168979.002,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,ESP,RBY,RBY,RBY,unconditional,best,,-55%,,,1990,2030,118.9280594285714,86.02622499999998,AR4,SSP1BLIMAGE,294.4794,256.4799,-46.489505,-32.901834428571426,Yes (not lulucf),1.0,1.0,39202525.0,49328729.1775,684530875000.0,1893053431903.58,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,EST,RBY,RBY,RBY,unconditional,best,,-55%,,,1990,2030,14.861669257142857,15.5309112,AR4,SSP1BLIMAGE,41.7486,19.8446,-3.2559588,0.6692419428571429,Yes (not lulucf),1.0,1.0,1565246.0,1291582.4478,15640444335.9375,57292635865.3143,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,ETH,ABU,ABS,RBU,unconditional,best,-47.63 MtCO2eq_AR4,-51.1 MtCO2eq_AR4,,,2030,2030,364.7,361.0,AR4,SSP1BLIMAGE,412.33,412.33,-0.27,-0.27,,0.9964069108575344,0.9964069108575344,130073997.1984,130073997.1984,395640451511.5193,395640451511.5193,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ETH,ABU,ABS,RBU,conditional,best,-199.61 MtCO2eq_AR4,-220.59 MtCO2eq_AR4,,,2030,2030,212.71999999999997,191.51000000000002,AR4,SSP1BLIMAGE,412.33,412.33,-0.27,-0.27,,0.9964069108575344,0.9964069108575344,130073997.1984,130073997.1984,395640451511.5193,395640451511.5193,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ETH,ABS,ABS,RBU,unconditional,best,364.70 MtCO2eq_AR4,360.85 MtCO2eq_AR4,,,2030,2030,364.7,360.85,AR4,SSP1BLIMAGE,412.33,412.33,-0.27,-0.27,,0.9964069108575344,0.9964069108575344,130073997.1984,130073997.1984,395640451511.5193,395640451511.5193,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ETH,ABS,ABS,RBU,conditional,best,212.72 MtCO2eq_AR4,191.73 MtCO2eq_AR4,,,2030,2030,212.72,191.73,AR4,SSP1BLIMAGE,412.33,412.33,-0.27,-0.27,,0.9964069108575344,0.9964069108575344,130073997.1984,130073997.1984,395640451511.5193,395640451511.5193,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ETH,RBU,ABS,RBU,unconditional,best,-11.6%,-12.4%,,,2030,2030,364.49971999999997,360.93108,AR4,SSP1BLIMAGE,412.33,412.33,-0.27,-0.27,Yes (not lulucf),1.0,1.0,130073997.1984,130073997.1984,395640451511.5193,395640451511.5193,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,ETH,RBU,ABS,RBU,conditional,best,-48.4%,-53.5%,,,2030,2030,212.76228,191.46344999999997,AR4,SSP1BLIMAGE,412.33,412.33,-0.27,-0.27,Yes (not lulucf),1.0,1.0,130073997.1984,130073997.1984,395640451511.5193,395640451511.5193,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
CAT: submission_date: 20170309; source: https://climateactiontracker.org/countries/ethiopia/2020-07-30; update_to_view: 20200730; accessed_on: 20210421; comments: nan,ETH,ABS_CAT,,,conditional,best,,,,,,2030,185.0,,AR4,CAT,,,,,,,,,,,,,,,,,,,,,,,,,
,FIN,RBY,RBY,RBY,unconditional,best,,-55%,,,1990,2030,5.24726209999999,8.09065669999999,AR4,SSP1BLIMAGE,72.1382,46.833999999999996,-24.371533300000003,2.8433946,Yes (not lulucf),1.0,1.0,4996222.0,5889257.9234,124533109375.0,287033976121.228,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,FJI,RBU,RBU,RBU,unconditional,best,-10%,,,,2030,2030,1.9915200000000002,-0.4833819714285712,AR4,SSP1BLIMAGE,2.2128,2.2128,-2.4749019714285714,-2.4749019714285714,Yes (not lulucf),1.0,1.0,880692.2092,880692.2092,12004229810.1001,12004229810.1001,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,FJI,RBU,RBU,RBU,conditional,best,-30%,,,,2030,2030,1.54896,-0.9259419714285715,AR4,SSP1BLIMAGE,2.2128,2.2128,-2.4749019714285714,-2.4749019714285714,Yes (not lulucf),1.0,1.0,880692.2092,880692.2092,12004229810.1001,12004229810.1001,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,
,FRA,RBY,RBY,RBY,unconditional,best,,-55%,,,1990,2030,301.3153384285714,225.617598,AR4,SSP1BLIMAGE,556.1092,430.7297,-24.631542000000003,-75.69774042857144,Yes (not lulucf),1.0,1.0,58662990.0,73514228.5636,1427114875000.0,3457820803100.2,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
,FSM,ABS,ABS,RBY,unconditional,best,0.108 MtCO2eq_AR4,,,,2025,2025,0.108,0.07657114285714287,AR4,SSP1BLIMAGE,0.23053000000000004,0.23053000000000004,-0.03142885714285714,-0.03142885714285714,,0.6862230512297748,0.6862230512297748,114910.0518,114910.0518,340849457.14491665,340849457.14491665,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,FSM,ABS,ABS,RBY,conditional,best,0.094 MtCO2eq_AR4,,,,2025,2025,0.094,0.06257114285714285,AR4,SSP1BLIMAGE,0.23053000000000004,0.23053000000000004,-0.03142885714285714,-0.03142885714285714,,0.6862230512297748,0.6862230512297748,114910.0518,114910.0518,340849457.14491665,340849457.14491665,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,FSM,RBY,ABS,RBY,unconditional,best,-28%,,,,2000,2025,0.1351728,0.10374394285714286,AR4,SSP1BLIMAGE,0.18774000000000002,0.23053000000000004,-0.036667,-0.03142885714285714,Yes (not lulucf),1.0,1.0,107402.0,114910.0518,335092810.3261,340849457.14491665,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,FSM,RBY,ABS,RBY,conditional,best,-35%,,,,2000,2025,0.12203100000000001,0.09060214285714288,AR4,SSP1BLIMAGE,0.18774000000000002,0.23053000000000004,-0.036667,-0.03142885714285714,Yes (not lulucf),1.0,1.0,107402.0,114910.0518,335092810.3261,340849457.14491665,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,
,GAB,RBU,RBU,RBU,conditional,best,,-50%,,,2025,2025,5.405000000000001,-74.23103657142856,AR4,SSP1BLIMAGE,10.81,10.81,-79.63603657142856,-79.63603657142856,Yes (not lulucf),1.0,1.0,2270571.0438,2270571.0438,33575417563.6163,33575417563.6163,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GBR,RBY,RBY,RBY,unconditional,best,,-68%,,,1990,2030,259.74386375714283,247.51650049999998,AR4,SSP1BLIMAGE,812.4498,462.0213,-12.4674355,-12.227363257142857,Yes (not lulucf),1.0,1.0,57474050.0,73080334.1628,1302681192214.9658,3647797397843.382,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,
CAT: submission_date: 20201212; source: https://climateactiontracker.org/climate-target-update-tracker/united-kingdom/2020-12-12; update_to_view: 20201212; accessed_on: 20210422; comments: nan,GBR,ABS_CAT,,,unconditional,best,,,,,,2030,251.0,,AR4,CAT,,,,,,,,,,,,,,,,,,,,,,,,,
,GEO,ABU,ABS,RBU,unconditional,best,-5.76 MtCO2eq_SAR,,,GDP,2030,2030,34.35290786569054,34.372781208547686,AR4,SSP1BLIMAGE,40.41147336802911,40.41147336802911,0.01987334285714286,0.01987334285714286,,1.0,1.0,3609112.6201,3609112.6201,81345766175.7403,81345766175.7403,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,ABU,ABS,RBU,conditional,best,-10.11 MtCO2eq_SAR,,,GDP,2030,2030,29.777428710278606,29.79730205313575,AR4,SSP1BLIMAGE,40.41147336802911,40.41147336802911,0.01987334285714286,0.01987334285714286,,1.0,1.0,3609112.6201,3609112.6201,81345766175.7403,81345766175.7403,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,ABS,ABS,RBU,unconditional,best,32.66 MtCO2eq_SAR,,,GDP,2030,2030,34.35290786569054,34.372781208547686,AR4,SSP1BLIMAGE,40.41147336802911,40.41147336802911,0.01987334285714286,0.01987334285714286,,1.0,1.0,3609112.6201,3609112.6201,81345766175.7403,81345766175.7403,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,ABS,ABS,RBU,conditional,best,28.31 MtCO2eq_SAR,,,GDP,2030,2030,29.777428710278603,29.797302053135745,AR4,SSP1BLIMAGE,40.41147336802911,40.41147336802911,0.01987334285714286,0.01987334285714286,,1.0,1.0,3609112.6201,3609112.6201,81345766175.7403,81345766175.7403,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,RBU,ABS,RBU,unconditional,best,-15%,,,GDP,2030,2030,34.34975236282474,34.369625705681884,AR4,SSP1BLIMAGE,40.41147336802911,40.41147336802911,0.01987334285714286,0.01987334285714286,Yes (not lulucf),1.0,1.0,3609112.6201,3609112.6201,81345766175.7403,81345766175.7403,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,RBU,ABS,RBU,conditional,best,-25%,,,GDP,2030,2030,30.30860502602183,30.328478368878972,AR4,SSP1BLIMAGE,40.41147336802911,40.41147336802911,0.01987334285714286,0.01987334285714286,Yes (not lulucf),1.0,1.0,3609112.6201,3609112.6201,81345766175.7403,81345766175.7403,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,REI,ABS,RBU,unconditional,best,-34%,,,GDP,1990,2030,45.21498376873457,45.234857111591715,AR4,SSP1BLIMAGE,46.5928,40.41147336802911,0.0188921,0.01987334285714286,Yes (not lulucf),1.0,1.0,5410399.0,3609112.6201,55324222656.25,81345766175.7403,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GEO,REI,ABS,RBU,conditional,best,-43%,,,GDP,1990,2030,39.04930416390714,39.069177506764284,AR4,SSP1BLIMAGE,46.5928,40.41147336802911,0.0188921,0.01987334285714286,Yes (not lulucf),1.0,1.0,5410399.0,3609112.6201,55324222656.25,81345766175.7403,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,NO,
,GHA,ABU,ABS,RBU,unconditional,best,,-6.42 MtCO2eq_SAR,,,2025,2025,35.573305789608476,50.42322420953783,AR4,SSP1BLIMAGE,42.4492,42.4492,14.849918419929352,14.849918419929352,,0.9999983509701008,0.9999983509701008,32809263.9642,32809263.9642,256066300100.0678,256066300100.0678,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABU,ABS,RBU,unconditional,best,,-11.09 MtCO2eq_SAR,,,2030,2030,38.45058180790624,67.32378661451887,AR4,SSP1BLIMAGE,50.3281,50.3281,28.873204806612627,28.873204806612627,,1.0,1.0,34960739.0556,34960739.0556,368931624465.239,368931624465.239,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABU,ABS,RBU,conditional,best,,-14.45 MtCO2eq_SAR,,,2025,2025,26.973082968822823,41.823001388752175,AR4,SSP1BLIMAGE,42.4492,42.4492,14.849918419929352,14.849918419929352,,0.9999983509701008,0.9999983509701008,32809263.9642,32809263.9642,256066300100.0678,256066300100.0678,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABU,ABS,RBU,conditional,best,,-33.28 MtCO2eq_SAR,,,2030,2030,14.684835308126189,43.558040114738816,AR4,SSP1BLIMAGE,50.3281,50.3281,28.873204806612627,28.873204806612627,,1.0,1.0,34960739.0556,34960739.0556,368931624465.239,368931624465.239,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABS,ABS,RBU,unconditional,best,,47.08 MtCO2eq_SAR,,,2025,2025,35.573305789608476,50.42322420953783,AR4,SSP1BLIMAGE,42.4492,42.4492,14.849918419929352,14.849918419929352,,0.9999983509701008,0.9999983509701008,32809263.9642,32809263.9642,256066300100.0678,256066300100.0678,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABS,ABS,RBU,unconditional,best,,62.856 MtCO2eq_SAR,,,2030,2030,38.446297761669236,67.31950256828186,AR4,SSP1BLIMAGE,50.3281,50.3281,28.873204806612627,28.873204806612627,,1.0,1.0,34960739.0556,34960739.0556,368931624465.239,368931624465.239,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABS,ABS,RBU,conditional,best,,39.05 MtCO2eq_SAR,,,2025,2025,26.973082968822816,41.82300138875217,AR4,SSP1BLIMAGE,42.4492,42.4492,14.849918419929352,14.849918419929352,,0.9999983509701008,0.9999983509701008,32809263.9642,32809263.9642,256066300100.0678,256066300100.0678,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,ABS,ABS,RBU,conditional,best,,40.67 MtCO2eq_SAR,,,2030,2030,14.684835308126189,43.558040114738816,AR4,SSP1BLIMAGE,50.3281,50.3281,28.873204806612627,28.873204806612627,,1.0,1.0,34960739.0556,34960739.0556,368931624465.239,368931624465.239,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,RBU,ABS,RBU,unconditional,best,,-12%,,,2025,2025,35.573305789608476,50.42322420953783,AR4,SSP1BLIMAGE,42.4492,42.4492,14.849918419929352,14.849918419929352,Yes (not lulucf),1.0,1.0,32809263.9642,32809263.9642,256066300100.0678,256066300100.0678,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,RBU,ABS,RBU,unconditional,best,,-15%,,,2030,2030,38.44790427900811,67.32110908562073,AR4,SSP1BLIMAGE,50.3281,50.3281,28.873204806612627,28.873204806612627,Yes (not lulucf),1.0,1.0,34960739.0556,34960739.0556,368931624465.239,368931624465.239,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,RBU,ABS,RBU,conditional,best,,-27%,,,2025,2025,26.978438026619074,41.828356446548426,AR4,SSP1BLIMAGE,42.4492,42.4492,14.849918419929352,14.849918419929352,Yes (not lulucf),1.0,1.0,32809263.9642,32809263.9642,256066300100.0678,256066300100.0678,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,RBU,ABS,RBU,conditional,best,,-45%,,,2030,2030,14.687512837024322,43.56071764363695,AR4,SSP1BLIMAGE,50.3281,50.3281,28.873204806612627,28.873204806612627,Yes (not lulucf),1.0,1.0,34960739.0556,34960739.0556,368931624465.239,368931624465.239,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GHA,AEI,ABS,RBU,conditional,best,,0.8 tCO2eq/cap (SAR),,,2030,2030,1.081479712192209,29.954684518804836,AR4,SSP1BLIMAGE,50.3281,50.3281,28.873204806612627,28.873204806612627,,1.0,1.0,34960739.0556,34960739.0556,368931624465.239,368931624465.239,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES,YES,YES,
,GIN,ABU,ABS,RBU,conditional,best,-16.5 MtCO2eq,,,,2030,2030,38.5,54.92515,AR4,SSP1BLIMAGE,55.0,55.0,16.42515,16.42515,,0.9362063970984372,0.9362063970984372,13611789.3848,13611789.3848,117888151660.5279,117888151660.5279,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,
,GIN,ABS,ABS,RBU,conditional,best,38.5 MtCO2eq,,,,2030,2030,38.5,54.92515,AR4,SSP1BLIMAGE,55.0,55.0,16.42515,16.42515,,0.9362063970984372,0.9362063970984372,13611789.3848,13611789.3848,117888151660.5279,117888151660.5279,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,
,GIN,RBU,ABS,RBU,conditional,best,-30%,,,,2030,2030,38.5,54.92515,AR4,SSP1BLIMAGE,55.0,55.0,16.42515,16.42515,Yes (not lulucf),1.0,1.0,13611789.3848,13611789.3848,117888151660.5279,117888151660.5279,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,
,GMB,ABU,ABS,RBU,conditional,best,-1.443 MtCO2eq_AR4,,,,2025,2025,1.807,1.4525294285714283,AR4,SSP1BLIMAGE,3.25,3.25,-0.3544705714285715,-0.3544705714285715,,1.0,1.0,2505070.1543,2505070.1543,7634300427.9228,7634300427.9228,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,
,GMB,ABU,ABS,RBU,conditional,best,-1.748 MtCO2eq_AR4,,,,2030,2030,2.1020000000000003,1.7475294285714287,AR4,SSP1BLIMAGE,3.85,3.85,-0.3544705714285715,-0.3544705714285715,,1.0,1.0,2672052.782,2672052.782,10804044460.4639,10804044460.4639,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,
,GMB,ABS,ABS,RBU,conditional,best,1.807 MtCO2eq_AR4,,,,2025,2025,1.807,1.4525294285714283,AR4,SSP1BLIMAGE,3.25,3.25,-0.3544705714285715,-0.3544705714285715,,1.0,1.0,2505070.1543,2505070.1543,7634300427.9228,7634300427.9228,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,
,GMB,ABS,ABS,RBU,conditional,best,2.102 MtCO2eq_AR4,,,,2030,2030,2.102,1.7475294285714282,AR4,SSP1BLIMAGE,3.85,3.85,-0.3544705714285715,-0.3544705714285715,,1.0,1.0,2672052.782,2672052.782,10804044460.4639,10804044460.4639,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,
,GMB,RBU,ABS,RBU,conditional,best,-0.444%,,,,2025,2025,3.23557,2.8810994285714284,AR4,SSP1BLIMAGE,3.25,3.25,-0.3544705714285715,-0.3544705714285715,Yes (not lulucf),1.0,1.0,2505070.1543,2505070.1543,7634300427.9228,7634300427.9228,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,
,GMB,RBU,ABS,RBU,conditional,best,-0.454%,,,,2030,2030,3.8325210000000003,3.4780504285714287,AR4,SSP1BLIMAGE,3.85,3.85,-0.3544705714285715,-0.3544705714285715,Yes (not lulucf),1.0,1.0,2672052.782,2672052.782,10804044460.4639,10804044460.4639,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,
CAT: submission_date: 20161107; source: https://climateactiontracker.org/countries/gambia/2020-11-27; update_to_view: 20201127; accessed_on: 20210421; comments: We included the indicative 2030 target...,GMB,ABS_CAT,,,unconditional,best,,,,,,2025,3.2,,AR4,CAT,,,,,,,,,,,,,,,,,,,,,,,,,
CAT: submission_date: 20161107; source: https://climateactiontracker.org/countries/gambia/2020-11-27; update_to_view: 20201127; accessed_on: 20210421; comments: We included the indicative 2030 target...,GMB,ABS_CAT,,,unconditional,best,,,,,,2030,3.8,,AR4,CAT,,,,,,,,,,,,,,,,,,,,,,,,,
CAT: submission_date: 20161107; source: https://climateactiontracker.org/countries/gambia/2020-11-27; update_to_view: 20201127; accessed_on: 20210421; comments: We included the indicative 2030 target...,GMB,ABS_CAT,,,conditional,best,,,,,,2025,1.5,,AR4,CAT,,,,,,,,,,,,,,,,,,,,,,,,,
CAT: submission_date: 20161107; source: https://climateactiontracker.org/countries/gambia/2020-11-27; update_to_view: 20201127; accessed_on: 20210421; comments: We included the indicative 2030 target...,GMB,ABS_CAT,,,conditional,best,,,,,,2030,1.7,,AR4,CAT,,,,,,,,,,,,,,,,,,,,,,,,,
,GNQ,RBY,RBY,RBY,conditional,best,,-20%,,,2010,2030,8.223131908571428,13.58780568,AR4,SSP1BLIMAGE,11.5573,14.0944,5.4274571,5.364673771428572,Yes (not lulucf),1.0,1.0,943639.0,1596550.9815,23816253906.25,39992702660.8203,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,
